fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s1,1,20260924,EEGNet,all,4608,576,4,0.4618055555555556,0.4618055555555556,0.4445324557784749,0.4503828347578347,0.4618055555555556,0.2824074074074074,SOURCE_GROUP_DRO,8
loso_s1,1,20260924,EEGNet,unflagged,4608,554,4,0.4635226542436541,0.463898916967509,0.4463735937393301,0.4528682272691119,0.4635226542436541,0.2851799236253209,SOURCE_GROUP_DRO,8
loso_s1,1,20260924,EEGNet,flagged,4608,22,4,0.3922619047619048,0.4090909090909091,0.3722222222222222,0.4097222222222222,0.3922619047619048,0.2164383561643835,SOURCE_GROUP_DRO,8
loso_s1,1,20260925,EEGNet,all,4608,576,4,0.4253472222222222,0.4253472222222222,0.3921530381843731,0.4747958599885578,0.4253472222222222,0.2337962962962962,SOURCE_GROUP_DRO,8
loso_s1,1,20260925,EEGNet,unflagged,4608,554,4,0.4242097078106658,0.4241877256317689,0.3913015984675467,0.4742600936478487,0.4242097078106658,0.2326270082501086,SOURCE_GROUP_DRO,8
loso_s1,1,20260925,EEGNet,flagged,4608,22,4,0.4482142857142857,0.4545454545454545,0.4083333333333333,0.4821428571428571,0.4482142857142857,0.2584269662921348,SOURCE_GROUP_DRO,8
loso_s1,1,20260926,EEGNet,all,4608,576,4,0.4774305555555556,0.4774305555555556,0.4664654894529222,0.4852924074062975,0.4774305555555556,0.3032407407407407,SOURCE_GROUP_DRO,8
loso_s1,1,20260926,EEGNet,unflagged,4608,554,4,0.4798934950964739,0.4801444043321299,0.4689894829242419,0.4880730543367601,0.4798934950964739,0.3069224353628023,SOURCE_GROUP_DRO,8
loso_s1,1,20260926,EEGNet,flagged,4608,22,4,0.388095238095238,0.4090909090909091,0.3519230769230769,0.3333333333333333,0.388095238095238,0.1898016997167139,SOURCE_GROUP_DRO,8
loso_s2,2,20260924,EEGNet,all,4608,576,4,0.3072916666666666,0.3072916666666667,0.2465617495377848,0.295989010989011,0.3072916666666666,0.0763888888888888,SOURCE_GROUP_DRO,5
loso_s2,2,20260924,EEGNet,unflagged,4608,553,4,0.3081004140786749,0.3074141048824593,0.246556543696413,0.3024302792890087,0.3081004140786749,0.0771365826877324,SOURCE_GROUP_DRO,5
loso_s2,2,20260924,EEGNet,flagged,4608,23,4,0.3194444444444444,0.3043478260869565,0.2613636363636363,0.3125,0.3194444444444444,0.0683544303797466,SOURCE_GROUP_DRO,5
loso_s2,2,20260925,EEGNet,all,4608,576,4,0.2951388888888888,0.2951388888888889,0.2820121700286392,0.2972247799467778,0.2951388888888888,0.0601851851851852,SOURCE_GROUP_DRO,5
loso_s2,2,20260925,EEGNet,unflagged,4608,553,4,0.2992408557625949,0.3001808318264014,0.2861742310113022,0.2991679598462471,0.2992408557625949,0.0661311014722951,SOURCE_GROUP_DRO,5
loso_s2,2,20260925,EEGNet,flagged,4608,23,4,0.1597222222222222,0.1739130434782608,0.1761294261294261,0.3928571428571428,0.1597222222222222,-0.0530120481927709,SOURCE_GROUP_DRO,5
loso_s2,2,20260926,EEGNet,all,4608,576,4,0.2934027777777777,0.2934027777777778,0.2215849967719919,0.2812423425630972,0.2934027777777777,0.0578703703703703,SOURCE_GROUP_DRO,5
loso_s2,2,20260926,EEGNet,unflagged,4608,553,4,0.2929635380722337,0.294755877034358,0.2224436440142226,0.2807455826905542,0.2929635380722337,0.0576005453306065,SOURCE_GROUP_DRO,5
loso_s2,2,20260926,EEGNet,flagged,4608,23,4,0.3194444444444445,0.2608695652173913,0.195027195027195,0.2321428571428571,0.3194444444444445,0.053268765133172,SOURCE_GROUP_DRO,5
loso_s3,3,20260924,EEGNet,all,4608,576,4,0.5538194444444444,0.5538194444444444,0.5235160003458319,0.5566565949903566,0.5538194444444444,0.4050925925925925,SOURCE_GROUP_DRO,5
