fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s9,9,20260924,all,1,1,84,CHANNEL_DROPOUT
loso_s9,9,20260924,all,1,2,30,CHANNEL_DROPOUT
loso_s9,9,20260924,all,1,3,11,CHANNEL_DROPOUT
loso_s9,9,20260924,all,1,4,19,CHANNEL_DROPOUT
loso_s9,9,20260924,all,2,1,5,CHANNEL_DROPOUT
loso_s9,9,20260924,all,2,2,55,CHANNEL_DROPOUT
loso_s9,9,20260924,all,2,3,32,CHANNEL_DROPOUT
loso_s9,9,20260924,all,2,4,52,CHANNEL_DROPOUT
loso_s9,9,20260924,all,3,1,19,CHANNEL_DROPOUT
loso_s9,9,20260924,all,3,2,17,CHANNEL_DROPOUT
loso_s9,9,20260924,all,3,3,50,CHANNEL_DROPOUT
loso_s9,9,20260924,all,3,4,58,CHANNEL_DROPOUT
loso_s9,9,20260924,all,4,1,4,CHANNEL_DROPOUT
loso_s9,9,20260924,all,4,2,5,CHANNEL_DROPOUT
loso_s9,9,20260924,all,4,3,19,CHANNEL_DROPOUT
loso_s9,9,20260924,all,4,4,116,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,1,1,72,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,1,2,25,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,1,3,7,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,1,4,14,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,2,1,4,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,2,2,47,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,2,3,28,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,2,4,49,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,3,1,18,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,3,2,15,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,3,3,47,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,3,4,50,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,4,1,3,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,4,2,4,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,4,3,16,CHANNEL_DROPOUT
loso_s9,9,20260924,unflagged,4,4,102,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,1,1,12,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,1,2,5,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,1,3,4,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,1,4,5,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,2,1,1,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,2,2,8,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,2,3,4,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,2,4,3,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,3,1,1,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,3,2,2,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,3,3,3,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,3,4,8,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,4,1,1,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,4,2,1,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,4,3,3,CHANNEL_DROPOUT
loso_s9,9,20260924,flagged,4,4,14,CHANNEL_DROPOUT
