fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s4,4,20260926,all,1,1,100,MU_8_13
loso_s4,4,20260926,all,1,2,19,MU_8_13
loso_s4,4,20260926,all,1,3,3,MU_8_13
loso_s4,4,20260926,all,1,4,22,MU_8_13
loso_s4,4,20260926,all,2,1,57,MU_8_13
loso_s4,4,20260926,all,2,2,61,MU_8_13
loso_s4,4,20260926,all,2,3,4,MU_8_13
loso_s4,4,20260926,all,2,4,22,MU_8_13
loso_s4,4,20260926,all,3,1,59,MU_8_13
loso_s4,4,20260926,all,3,2,14,MU_8_13
loso_s4,4,20260926,all,3,3,11,MU_8_13
loso_s4,4,20260926,all,3,4,60,MU_8_13
loso_s4,4,20260926,all,4,1,46,MU_8_13
loso_s4,4,20260926,all,4,2,12,MU_8_13
loso_s4,4,20260926,all,4,3,17,MU_8_13
loso_s4,4,20260926,all,4,4,69,MU_8_13
loso_s4,4,20260926,unflagged,1,1,86,MU_8_13
loso_s4,4,20260926,unflagged,1,2,15,MU_8_13
loso_s4,4,20260926,unflagged,1,3,3,MU_8_13
loso_s4,4,20260926,unflagged,1,4,17,MU_8_13
loso_s4,4,20260926,unflagged,2,1,47,MU_8_13
loso_s4,4,20260926,unflagged,2,2,53,MU_8_13
loso_s4,4,20260926,unflagged,2,3,2,MU_8_13
loso_s4,4,20260926,unflagged,2,4,22,MU_8_13
loso_s4,4,20260926,unflagged,3,1,51,MU_8_13
loso_s4,4,20260926,unflagged,3,2,11,MU_8_13
loso_s4,4,20260926,unflagged,3,3,10,MU_8_13
loso_s4,4,20260926,unflagged,3,4,54,MU_8_13
loso_s4,4,20260926,unflagged,4,1,36,MU_8_13
loso_s4,4,20260926,unflagged,4,2,11,MU_8_13
loso_s4,4,20260926,unflagged,4,3,13,MU_8_13
loso_s4,4,20260926,unflagged,4,4,59,MU_8_13
loso_s4,4,20260926,flagged,1,1,14,MU_8_13
loso_s4,4,20260926,flagged,1,2,4,MU_8_13
loso_s4,4,20260926,flagged,1,3,0,MU_8_13
loso_s4,4,20260926,flagged,1,4,5,MU_8_13
loso_s4,4,20260926,flagged,2,1,10,MU_8_13
loso_s4,4,20260926,flagged,2,2,8,MU_8_13
loso_s4,4,20260926,flagged,2,3,2,MU_8_13
loso_s4,4,20260926,flagged,2,4,0,MU_8_13
loso_s4,4,20260926,flagged,3,1,8,MU_8_13
loso_s4,4,20260926,flagged,3,2,3,MU_8_13
loso_s4,4,20260926,flagged,3,3,1,MU_8_13
loso_s4,4,20260926,flagged,3,4,6,MU_8_13
loso_s4,4,20260926,flagged,4,1,10,MU_8_13
loso_s4,4,20260926,flagged,4,2,1,MU_8_13
loso_s4,4,20260926,flagged,4,3,4,MU_8_13
loso_s4,4,20260926,flagged,4,4,10,MU_8_13
