epoch,train_ce,val_ce
1,1.3727850400739245,
2,1.3159643643432193,
3,1.2529591619968414,
4,1.2158012042442958,
5,1.2033270729912653,
6,1.1785010943810146,
7,1.1674520704481337,
8,1.1443981718685892,
9,1.1282661399907536,
10,1.1184607148170471,
11,1.1115477548705206,
12,1.0961090574661891,
13,1.091601963672373,
14,1.076052688062191,
15,1.0747021718157663,
16,1.0567781229813893,
17,1.0595939324961767,
18,1.0495037337144215,
19,1.0386684147848024,
20,1.0483753242426448,
21,1.0370459266834788,
22,1.023788722852866,
23,1.0273156993918948,
