fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s5,5,20260925,EEGNet,all,4608,576,4,0.2378472222222222,0.2378472222222222,0.15501001092100475,0.12053571428571429,0.2378472222222222,-0.01620370370370372,MU_BETA_SHARED_SOURCE_NORM,10
loso_s5,5,20260925,EEGNet,unflagged,4608,538,4,0.23810480399471962,0.2342007434944238,0.15448952061329912,0.11912983425414364,0.23810480399471962,-0.015643185088113132,MU_BETA_SHARED_SOURCE_NORM,10
loso_s5,5,20260925,EEGNet,flagged,4608,38,4,0.24300699300699302,0.2894736842105263,0.1573751451800232,0.1375,0.24300699300699302,-0.015841584158415856,MU_BETA_SHARED_SOURCE_NORM,10
