epoch,train_ce,val_ce
1,1.3689521175843697,1.3865515920850966
2,1.3338223585376032,1.4020040763749018
3,1.266703846278014,1.441661496957143
4,1.1919797129101224,1.4796125226550632
5,1.126705374982622,1.462321440378825
6,1.0971823036670685,1.4777435461680095
7,1.0593577005245067,1.512512935532464
8,1.0369789633486006,1.5830610791842143
9,1.0385628949712824,1.544744696882036
10,1.0037891997231378,1.5840964979595609
11,1.0025732815265656,1.4991298185454474
12,0.9875925536508914,1.4369599156909518
13,0.9843323473577146,1.5318937301635742
14,0.9723205886505268,1.5085711412959628
15,0.9476549062463973,1.5226397646798029
16,0.9603690946543658,1.5919321046935186
17,0.9435726867781745,1.5296775499979656
18,0.9423016364927645,1.5932547516292996
19,0.9471403205836261,1.604910949865977
20,0.9190363861896373,1.6030521260367498
21,0.9347065609914286,1.5779295497470431
22,0.9120671495243355,1.716745091809167
23,0.9188217156463199,1.459528711107042
24,0.9002844249760663,1.7025418149100409
25,0.9054449255819674,1.4416115747557745
26,0.882520059744517,1.678464002079434
27,0.8945751918686761,1.5625616908073425
28,0.9061944164611675,1.5697751641273499
29,0.8881749753598813,1.5084899995062087
30,0.8737990105593646,1.5280022422472637
31,0.9051084010689346,1.538620736863878
32,0.8766946494579315,1.7830434706476
33,0.8941552385135934,1.5249530010753207
34,0.887387031758273,1.5500522123442755
35,0.8502454658349355,1.5571743249893188
36,0.8920552145551752,1.591227842701806
37,0.8706141500561325,1.6710732380549114
38,0.8736249064957654,1.7137002415127225
39,0.8733942806720734,1.589386933379703
40,0.837863035775997,1.662656651602851
