fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s2,2,20260924,all,1,1,115,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,1,2,17,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,1,3,3,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,1,4,9,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,2,1,100,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,2,2,31,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,2,3,4,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,2,4,9,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,3,1,83,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,3,2,20,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,3,3,4,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,3,4,37,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,4,1,106,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,4,2,11,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,4,3,3,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,all,4,4,24,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,1,1,110,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,1,2,16,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,1,3,3,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,1,4,9,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,2,1,99,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,2,2,29,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,2,3,4,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,2,4,8,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,3,1,79,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,3,2,19,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,3,3,3,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,3,4,34,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,4,1,102,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,4,2,11,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,4,3,3,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,unflagged,4,4,24,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,1,1,5,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,1,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,1,3,0,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,1,4,0,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,2,1,1,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,2,2,2,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,2,3,0,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,2,4,1,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,3,1,4,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,3,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,3,3,1,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,3,4,3,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,4,1,4,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,4,2,0,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,4,3,0,MU_BETA_SHARED_SOURCE_NORM
loso_s2,2,20260924,flagged,4,4,0,MU_BETA_SHARED_SOURCE_NORM
