fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s6,6,20260926,all,1,1,15,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,1,2,11,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,1,3,44,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,1,4,74,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,2,1,7,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,2,2,19,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,2,3,31,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,2,4,87,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,3,1,3,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,3,2,6,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,3,3,27,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,3,4,108,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,4,1,4,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,4,2,5,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,4,3,37,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,all,4,4,98,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,1,1,12,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,1,2,3,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,1,3,40,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,1,4,54,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,2,1,2,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,2,2,13,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,2,3,25,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,2,4,72,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,3,1,1,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,3,2,3,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,3,3,18,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,3,4,81,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,4,1,2,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,4,2,2,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,4,3,28,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,unflagged,4,4,78,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,1,1,3,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,1,2,8,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,1,3,4,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,1,4,20,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,2,1,5,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,2,2,6,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,2,3,6,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,2,4,15,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,3,1,2,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,3,2,3,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,3,3,9,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,3,4,27,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,4,1,2,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,4,2,3,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,4,3,9,TWO_BAND_INDEPENDENT
loso_s6,6,20260926,flagged,4,4,20,TWO_BAND_INDEPENDENT
