fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s3,3,20260924,all,1,1,83,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,1,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,1,3,21,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,1,4,39,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,2,1,14,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,2,2,91,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,2,3,18,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,2,4,21,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,3,1,14,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,3,2,13,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,3,3,66,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,3,4,51,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,4,1,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,4,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,4,3,20,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,all,4,4,122,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,1,1,79,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,1,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,1,3,21,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,1,4,35,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,2,1,14,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,2,2,87,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,2,3,16,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,2,4,21,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,3,1,12,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,3,2,12,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,3,3,60,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,3,4,50,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,4,1,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,4,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,4,3,18,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,unflagged,4,4,115,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,1,1,4,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,1,2,0,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,1,3,0,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,1,4,4,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,2,1,0,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,2,2,4,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,2,3,2,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,2,4,0,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,3,1,2,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,3,2,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,3,3,6,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,3,4,1,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,4,1,0,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,4,2,0,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,4,3,2,MU_BETA_SHARED_SOURCE_NORM
loso_s3,3,20260924,flagged,4,4,7,MU_BETA_SHARED_SOURCE_NORM
