fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s6,6,20260925,EEGNet,all,4608,576,4,0.32291666666666663,0.3229166666666667,0.3154991919414121,0.3777028969217847,0.32291666666666663,0.09722222222222221,CHANNEL_DROPOUT,30
loso_s6,6,20260925,EEGNet,unflagged,4608,434,4,0.3275015645261481,0.3225806451612903,0.31527878284499866,0.3982081306427417,0.3275015645261481,0.10345069878231294,CHANNEL_DROPOUT,30
loso_s6,6,20260925,EEGNet,flagged,4608,142,4,0.3147427111088338,0.323943661971831,0.312027412027412,0.33620129870129867,0.3147427111088338,0.08263795423956932,CHANNEL_DROPOUT,30
