fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s7,7,20260925,all,1,1,94,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,1,2,49,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,1,3,1,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,1,4,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,2,1,82,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,2,2,60,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,2,3,2,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,2,4,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,3,1,71,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,3,2,62,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,3,3,9,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,3,4,2,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,4,1,70,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,4,2,43,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,4,3,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,all,4,4,31,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,1,1,89,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,1,2,48,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,1,3,1,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,1,4,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,2,1,79,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,2,2,54,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,2,3,2,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,2,4,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,3,1,68,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,3,2,60,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,3,3,9,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,3,4,1,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,4,1,66,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,4,2,41,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,4,3,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,unflagged,4,4,30,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,1,1,5,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,1,2,1,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,1,3,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,1,4,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,2,1,3,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,2,2,6,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,2,3,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,2,4,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,3,1,3,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,3,2,2,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,3,3,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,3,4,1,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,4,1,4,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,4,2,2,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,4,3,0,SOURCE_POOLED_WHITEN
loso_s7,7,20260925,flagged,4,4,1,SOURCE_POOLED_WHITEN
