fold,stage,inner_fold,seed,epoch,train_ce,val_ce
loso_s1,inner,2.0,20260923,37,0.8854279186990526,1.4908495081795587
loso_s1,inner,2.0,20260923,38,0.8747272712213022,1.4770816829469469
loso_s1,inner,2.0,20260923,39,0.8656341499752469,1.5738677846060858
loso_s1,inner,2.0,20260923,40,0.8710593923374459,1.6285178462664287
loso_s1,inner,3.0,20260923,1,1.379166188063445,1.3871984349356756
loso_s1,inner,3.0,20260923,2,1.3430420910870586,1.3913713826073542
loso_s1,inner,3.0,20260923,3,1.2997968660460577,1.3950960503684149
loso_s1,inner,3.0,20260923,4,1.220763705394886,1.3837398754225836
loso_s1,inner,3.0,20260923,5,1.1713483134905498,1.3908484445677862
loso_s1,inner,3.0,20260923,6,1.1421832850685827,1.3828500310579936
loso_s1,inner,3.0,20260923,7,1.0994491080443065,1.4291164808803134
loso_s1,inner,3.0,20260923,8,1.0839013357957203,1.4517154097557068
loso_s1,inner,3.0,20260923,9,1.07514328206027,1.4385753472646077
loso_s1,inner,3.0,20260923,10,1.0487322045697107,1.4662942157851324
loso_s1,inner,3.0,20260923,11,1.0492717656824324,1.4832647442817688
loso_s1,inner,3.0,20260923,12,1.033701573257093,1.5375152561399672
loso_s1,inner,3.0,20260923,13,1.041537426136158,1.4535938832494948
loso_s1,inner,3.0,20260923,14,1.0088821517096624,1.4756705694728427
loso_s1,inner,3.0,20260923,15,1.0121822037078716,1.484720316198137
loso_s1,inner,3.0,20260923,16,0.9961050450801849,1.4500412543614705
loso_s1,inner,3.0,20260923,17,0.9857043568734769,1.5896710687213473
loso_s1,inner,3.0,20260923,18,1.0017969718685857,1.4908913903766208
loso_s1,inner,3.0,20260923,19,0.9962107130774746,1.4665437671873305
loso_s1,inner,3.0,20260923,20,0.9721769116542958,1.5700807107819452
loso_s1,inner,3.0,20260923,21,0.9769854368986907,1.601711670557658
loso_s1,inner,3.0,20260923,22,0.9859314439473329,1.4834587971369426
loso_s1,inner,3.0,20260923,23,0.9681126409106784,1.4878643949826558
loso_s1,inner,3.0,20260923,24,0.9551495368833895,1.5095351603296068
loso_s1,inner,3.0,20260923,25,0.968095522235941,1.52930838531918
loso_s1,inner,3.0,20260923,26,0.9558358037913287,1.4723064833217197
loso_s1,inner,3.0,20260923,27,0.9535142713122897,1.5108508070309956
loso_s1,inner,3.0,20260923,28,0.9490174761524907,1.555108302169376
loso_s1,inner,3.0,20260923,29,0.9428058211450223,1.5456284748183355
loso_s1,inner,3.0,20260923,30,0.9547928152260957,1.5669227772288852
loso_s1,inner,3.0,20260923,31,0.9374608629279666,1.54637524816725
loso_s1,inner,3.0,20260923,32,0.9435213164046958,1.5448367132080927
loso_s1,inner,3.0,20260923,33,0.9263163672553169,1.6605014403661091
loso_s1,inner,3.0,20260923,34,0.9393005404207442,1.551021032863193
loso_s1,inner,3.0,20260923,35,0.9386741695580659,1.609904494550493
loso_s1,inner,3.0,20260923,36,0.9270473851097955,1.624717699156867
loso_s1,inner,3.0,20260923,37,0.9352326823605431,1.6551951169967651
loso_s1,inner,3.0,20260923,38,0.9281417583977735,1.6104800436231825
loso_s1,inner,3.0,20260923,39,0.9045356357539142,1.6065296067131891
loso_s1,inner,3.0,20260923,40,0.9326012697484758,1.6005757517284818
loso_s1,inner,4.0,20260923,1,1.3918558447449296,1.382362551159329
loso_s1,inner,4.0,20260923,2,1.3701245232864663,1.3650304807557
loso_s1,inner,4.0,20260923,3,1.3525044057104323,1.3325655857721965
loso_s1,inner,4.0,20260923,4,1.338944293834545,1.3069533507029216
loso_s1,inner,4.0,20260923,5,1.3208142518997192,1.2960469259156122
loso_s1,inner,4.0,20260923,6,1.3084706178417913,1.2563512259059482
loso_s1,inner,4.0,20260923,7,1.2835581810386092,1.2522374524010553
loso_s1,inner,4.0,20260923,8,1.263611122413918,1.2878394259346857
loso_s1,inner,4.0,20260923,9,1.2426735295189753,1.2638589806026883
loso_s1,inner,4.0,20260923,10,1.2283381400284943,1.6685389346546597
loso_s1,inner,4.0,20260923,11,1.2200512223773532,1.3552971084912617
loso_s1,inner,4.0,20260923,12,1.2072403342635543,1.351728293630812
loso_s1,inner,4.0,20260923,13,1.196549700366126,1.3399563961558871
loso_s1,inner,4.0,20260923,14,1.1830022114294547,1.553686413500044
loso_s1,inner,4.0,20260923,15,1.1804240456333868,1.463626676135593
loso_s1,inner,4.0,20260923,16,1.1703547636667888,1.4849994116359286
loso_s1,inner,4.0,20260923,17,1.170421204081288,1.2988460262616475
loso_s1,inner,4.0,20260923,18,1.1676996703501101,1.2672687868277233
loso_s1,inner,4.0,20260923,19,1.1662833712719105,1.5967086884710524
loso_s1,inner,4.0,20260923,20,1.1486993432044983,1.5912762615415785
loso_s1,inner,4.0,20260923,21,1.1487223318329565,1.3911543488502502
loso_s1,inner,4.0,20260923,22,1.1437939239872827,1.2918781869941287
loso_s1,inner,4.0,20260923,23,1.1485390574843795,1.3030437562200758
loso_s1,inner,4.0,20260923,24,1.1454171472125583,1.3335205217202504
loso_s1,inner,4.0,20260923,25,1.1301478324113068,1.361343440082338
loso_s1,inner,4.0,20260923,26,1.1305599411328633,1.2441251642174191
loso_s1,inner,4.0,20260923,27,1.1254570561426658,1.235763857762019
loso_s1,inner,4.0,20260923,28,1.121486328266285,1.3451108601358202
loso_s1,inner,4.0,20260923,29,1.132949705477114,1.2932450208399031
loso_s1,inner,4.0,20260923,30,1.1202148662673101,1.4300126963191562
loso_s1,inner,4.0,20260923,31,1.1086740493774414,1.338919911119673
loso_s1,inner,4.0,20260923,32,1.1072861695731129,1.507405353917016
loso_s1,inner,4.0,20260923,33,1.1013818405292652,1.4670964082082112
loso_s1,inner,4.0,20260923,34,1.100085707726302,1.2513826058970556
loso_s1,inner,4.0,20260923,35,1.092320176186385,1.2936899960041046
loso_s1,inner,4.0,20260923,36,1.1010914312468634,1.5402129756079779
loso_s1,inner,4.0,20260923,37,1.1045920782619052,1.3362814221117232
loso_s1,inner,4.0,20260923,38,1.090595034537492,1.332762598991394
loso_s1,inner,4.0,20260923,39,1.0914682922539887,1.4096304674943287
loso_s1,inner,4.0,20260923,40,1.0810813318800043,1.2774284018410578
loso_s1,full,,20260924,1,1.3800123416715198,
loso_s1,full,,20260924,2,1.3488903393348057,
loso_s1,full,,20260924,3,1.303502728541692,
loso_s1,full,,20260924,4,1.250450344549285,
loso_s1,full,,20260924,5,1.2067369388209448,
loso_s1,full,,20260924,6,1.1819115529457729,
loso_s1,full,,20260924,7,1.1537806706296072,
loso_s1,full,,20260924,8,1.1460301693942812,
loso_s1,full,,20260924,9,1.1243750817245908,
loso_s1,full,,20260924,10,1.1211516931653023,
loso_s1,full,,20260924,11,1.101159442630079,
loso_s1,full,,20260924,12,1.0942196398973465,
loso_s1,full,,20260924,13,1.0795597003565893,
loso_s1,full,,20260924,14,1.0876253387994237,
loso_s1,full,,20260924,15,1.0844596152504284,
loso_s1,full,,20260924,16,1.0788193982508447,
loso_s1,full,,20260924,17,1.070901667078336,
loso_s1,full,,20260924,18,1.0639368775818083,
loso_s1,full,,20260924,19,1.0502803921699524,
loso_s1,full,,20260924,20,1.0408882258666887,
loso_s1,full,,20260924,21,1.0518050144116085,
loso_s1,full,,20260924,22,1.047683835029602,
loso_s1,full,,20260924,23,1.0482436849011316,
loso_s1,full,,20260924,24,1.037180724243323,
loso_s1,full,,20260924,25,1.0237922304206424,
loso_s1,full,,20260924,26,1.0186646050877042,
loso_s1,full,,20260924,27,1.0179154839780595,
loso_s1,full,,20260925,1,1.3809870845741696,
loso_s1,full,,20260925,2,1.346808956729041,
loso_s1,full,,20260925,3,1.297267946932051,
loso_s1,full,,20260925,4,1.24201400578022,
loso_s1,full,,20260925,5,1.2198818624019623,
loso_s1,full,,20260925,6,1.189889474047555,
loso_s1,full,,20260925,7,1.1630161719189749,
loso_s1,full,,20260925,8,1.132062442600727,
loso_s1,full,,20260925,9,1.1319562196731567,
loso_s1,full,,20260925,10,1.1237225027547941,
loso_s1,full,,20260925,11,1.1122687757015228,
loso_s1,full,,20260925,12,1.1036644619372156,
loso_s1,full,,20260925,13,1.0977520338363118,
loso_s1,full,,20260925,14,1.0808488594161139,
loso_s1,full,,20260925,15,1.0830360468890932,
loso_s1,full,,20260925,16,1.0824383439289198,
loso_s1,full,,20260925,17,1.0753985386755731,
loso_s1,full,,20260925,18,1.0707533558209736,
loso_s1,full,,20260925,19,1.0721355196502473,
loso_s1,full,,20260925,20,1.0599366749326389,
loso_s1,full,,20260925,21,1.053547283841504,
loso_s1,full,,20260925,22,1.0475622995032206,
loso_s1,full,,20260925,23,1.043250646856096,
loso_s1,full,,20260925,24,1.0398183721635077,
loso_s1,full,,20260925,25,1.0366187012857861,
loso_s1,full,,20260925,26,1.0407539771662817,
loso_s1,full,,20260925,27,1.0358502964178722,
loso_s1,full,,20260926,1,1.3837371004952326,
loso_s1,full,,20260926,2,1.344947036769655,
loso_s1,full,,20260926,3,1.293356306023068,
loso_s1,full,,20260926,4,1.226222703854243,
loso_s1,full,,20260926,5,1.1861025790373485,
loso_s1,full,,20260926,6,1.1532586134142346,
loso_s1,full,,20260926,7,1.1287601209349103,
loso_s1,full,,20260926,8,1.122359496851762,
loso_s1,full,,20260926,9,1.107009811533822,
loso_s1,full,,20260926,10,1.094350843793816,
loso_s1,full,,20260926,11,1.0932404291298654,
loso_s1,full,,20260926,12,1.0745343723230891,
loso_s1,full,,20260926,13,1.081342611875799,
loso_s1,full,,20260926,14,1.0688733201887872,
loso_s1,full,,20260926,15,1.0615459399090872,
loso_s1,full,,20260926,16,1.049179029961427,
loso_s1,full,,20260926,17,1.0603933905561764,
loso_s1,full,,20260926,18,1.047728694147534,
loso_s1,full,,20260926,19,1.0413042836719089,
loso_s1,full,,20260926,20,1.030978187918663,
loso_s1,full,,20260926,21,1.041306114031209,
loso_s1,full,,20260926,22,1.027360508011447,
loso_s1,full,,20260926,23,1.0274358068903287,
loso_s1,full,,20260926,24,1.0291652696000204,
loso_s1,full,,20260926,25,1.0234257123536534,
loso_s1,full,,20260926,26,1.009489859143893,
loso_s1,full,,20260926,27,1.0223527120219336,
