fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s1,1,20260924,EEGNet,all,4608,576,4,0.5399305555555556,0.5399305555555556,0.5077842627422106,0.5723137000443485,0.5399305555555556,0.386574074074074,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260924,EEGNet,unflagged,4608,554,4,0.5497577619094369,0.5505415162454874,0.5177408522563276,0.5829662189519191,0.5497577619094369,0.4005423304565484,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260924,EEGNet,flagged,4608,22,4,0.3089285714285714,0.2727272727272727,0.238095238095238,0.2556818181818182,0.3089285714285714,0.0434782608695651,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260925,EEGNet,all,4608,576,4,0.5069444444444444,0.5069444444444444,0.4933154528783977,0.558437974321082,0.5069444444444444,0.3425925925925925,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260925,EEGNet,unflagged,4608,554,4,0.513471810392281,0.5144404332129964,0.5009480649102331,0.5617343049697372,0.513471810392281,0.3521847994296744,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260925,EEGNet,flagged,4608,22,4,0.3446428571428571,0.3181818181818182,0.2708333333333333,0.3958333333333333,0.3446428571428571,0.1032608695652175,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260926,EEGNet,all,4608,576,4,0.4930555555555555,0.4930555555555556,0.4454116746776574,0.5689414879529336,0.4930555555555555,0.324074074074074,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260926,EEGNet,unflagged,4608,554,4,0.498695148247363,0.4981949458483754,0.449899903091178,0.5718352824605974,0.498695148247363,0.3317829591898716,MU_BETA_PCA8_EEGNET,13
loso_s1,1,20260926,EEGNet,flagged,4608,22,4,0.3410714285714286,0.3636363636363636,0.3140527950310559,0.390625,0.3410714285714286,0.1098265895953756,MU_BETA_PCA8_EEGNET,13
loso_s2,2,20260924,EEGNet,all,4608,576,4,0.3194444444444444,0.3194444444444444,0.2527332042848657,0.3882266798108382,0.3194444444444444,0.0925925925925925,MU_BETA_PCA8_EEGNET,9
