epoch,train_ce,val_ce
1,1.3741464383072324,
2,1.3315768208768632,
3,1.267695716685719,
4,1.1923078729046717,
5,1.1508151690165203,
6,1.1257975987262197,
7,1.1037728745076392,
8,1.0797710186905332,
9,1.0769441922505696,
10,1.06335978789462,
11,1.0676055509183142,
12,1.0655425298545096,
13,1.0374888959858153,
14,1.0336102884676721,
15,1.0463163488441043,
16,1.0444319281313155,
17,1.0219997838139534,
18,1.032130795220534,
19,1.018471787373225,
20,1.0175066474411223,
21,1.0163314665357273,
22,1.005552598171764,
23,1.0045754752225347,
24,1.0105466354224417,
25,1.008042989505662,
26,1.0024387935797374,
