epoch,train_ce,val_ce
1,1.3641030159261491,
2,1.3167398207717471,
3,1.2682911488744948,
4,1.222003709938791,
5,1.1929370545678668,
6,1.1785960727267795,
7,1.148163145614995,
8,1.1341125244895618,
9,1.126112478474776,
10,1.1109553633464708,
11,1.0953313410282135,
12,1.0872866155372725,
13,1.0761488725741704,
14,1.07109258737829,
15,1.0542103971044223,
16,1.0554596947299109,
17,1.0459852400753233,
18,1.0456944314969912,
19,1.0319115221500397,
20,1.0353588602609105,
21,1.034278702404764,
22,1.0239076390862465,
23,1.0002843373351626,
