epoch,train_ce,val_ce
1,1.3732087435545746,1.3843015829722087
2,1.318890752615752,1.3969560927814908
3,1.2666781919973868,1.4194844431347318
4,1.2465005826067042,1.4339235756132338
5,1.2027206840338531,1.4203399221102397
6,1.2206903806439153,1.4940358400344849
7,1.223901594126666,1.5190802216529846
8,1.2151528089134782,1.465485566192203
9,1.205902883300075,1.588372826576233
10,1.1956375307506986,1.522855109638638
11,1.2190996540917292,1.6425197389390733
12,1.205916788842943,1.5151784552468195
13,1.2126453916231792,1.6128003001213074
14,1.2061292308348197,1.7386228508419461
15,1.1879597659464236,1.679456929365794
16,1.1543888052304585,1.693328811062707
17,1.1516691578759088,1.6604435841242473
18,1.1594287995938901,1.7147368325127497
19,1.1263785152523607,1.7088013490041096
20,1.1350096894635096,1.7246767216258578
21,1.1204413087279708,1.6914106673664517
22,1.1093777064923886,1.7085587051179674
23,1.131506343682607,1.7987120813793607
24,1.1227278996396948,1.7142986920144823
25,1.1345658225041848,1.7929243710305955
26,1.117126672356217,1.8882067402203877
27,1.1090219793496308,1.8215795358022053
28,1.1218926718941442,1.7305559780862596
29,1.1101972847073167,1.8107821544011433
30,1.0857840787481379,1.8351506921980116
31,1.0827098179746557,1.905329942703247
32,1.0588885159404189,1.8891811900668674
33,1.0757113021832925,1.8811429540316265
34,1.0498017536269293,1.8493122723367479
35,1.0569959967224687,1.8904113901986017
36,1.0476232976825148,1.869698339038425
37,1.0716118691144165,1.929603099822998
38,1.0800261939013447,1.8375965356826782
39,1.0686644977993436,1.8892718023724027
40,1.0695013933711581,2.0608269373575845
