epoch,train_ce,val_ce
1,1.38211425586983,1.3777316742473178
2,1.3512842588954501,1.3826276262601216
3,1.31445649155864,1.3817032244470384
4,1.2773778990462974,1.3485084507200453
5,1.2444827446231135,1.3221252229478624
6,1.2285309146951746,1.2761546439594693
7,1.2172929048538208,1.2083970771895514
8,1.1988377880167078,1.1868725915749867
9,1.1833190123240154,1.1556335621409946
10,1.1634864409764607,1.14959802892473
11,1.1524205185748913,1.197049488623937
12,1.1495478727199413,1.1152895490328472
13,1.1371515106271814,1.1292327907350328
14,1.1122296662242324,1.1317627893553839
15,1.1109102898173862,1.157253132926093
16,1.1048834997194785,1.1377971139219072
17,1.087261191120854,1.1363948120011225
18,1.0897390136012324,1.211126857333713
19,1.0795426942684032,1.1660422848330603
20,1.0671567618846893,1.1847325993908777
21,1.0689418580796983,1.1516364018122356
22,1.074605757439578,1.144087490108278
23,1.0522869295544095,1.2241158949004278
24,1.0590271221266851,1.166211290491952
25,1.0558266286496762,1.179006467262904
26,1.0450599568861503,1.1944168640507593
27,1.042568776342604,1.198124458392461
28,1.0254065526856317,1.1632681124740176
29,1.029425150818295,1.2212658325831096
30,1.0321329412636933,1.1932292779286702
31,1.0324731049714264,1.2315750221411388
32,1.021510922246509,1.2267787522739835
33,1.0171321785008465,1.2106951541370816
34,1.0245673281175118,1.2300620178381603
35,1.016798335093039,1.1726663013299305
36,1.0161074609668166,1.1696416503853269
37,1.0057240415502477,1.1704829235871632
38,0.9975662860605452,1.1853024231062994
39,1.007325643742526,1.1842479474014707
40,1.007160935137007,1.1911650399367015
