epoch,train_ce,val_ce
1,1.3696367784782693,1.384399996863471
2,1.3227589417386938,1.3986706601248846
3,1.2836537096235487,1.4121811985969543
4,1.2001579580483612,1.4132428765296936
5,1.1321890122360654,1.4766472975413005
6,1.0832423313900277,1.4295195473564997
7,1.0544858188540847,1.3342197636763256
8,1.0259370704491932,1.4708015984959073
9,1.0235762949343081,1.5024798446231418
10,1.0097046064005957,1.3442341486612956
11,1.0065600927229281,1.4193267391787634
12,0.9805116333343364,1.4135236673884921
13,0.9714456664191352,1.2869782712724473
14,0.9612293044726054,1.4292065401871998
15,0.952167750508697,1.3361851672331493
16,0.9482880367173089,1.3853828244739108
17,0.9504521113854868,1.491311056746377
18,0.9269550188823983,1.4512594905164506
19,0.9358478685220083,1.4347950716813405
20,0.9284279799019849,1.3767007291316986
21,0.9193361754770633,1.3161880903773837
22,0.9159429128523227,1.5088217953840892
23,0.9153712656762865,1.3858257432778676
24,0.9098962832380224,1.5263468888070848
25,0.898524205993723,1.430484543244044
26,0.8983321543093081,1.384287158648173
27,0.8924418224228753,1.3675625224908192
28,0.8911969407841012,1.5418274965551164
29,0.8848140692269361,1.4280092848671808
30,0.8867756713319708,1.5691397587458293
31,0.8904166486528184,1.439989576737086
32,0.893757951480371,1.3654711213376787
33,0.8786407720159601,1.4103006621201832
34,0.871171114621339,1.3563867807388306
35,0.8712875059357396,1.5670315656397078
36,0.8752936544241728,1.5583399037520091
37,0.8623584332289519,1.7105024357636769
38,0.8609854258872844,1.5403125087420146
39,0.8701295841623236,1.5941826038890414
40,0.8480212456650205,1.5088441173235576
