epoch,train_ce,val_ce
1,1.3613327079349093,
2,1.2978086206648085,
3,1.2201701203982036,
4,1.1656105485227373,
5,1.1391233412755861,
6,1.1155328402916591,
7,1.0912669706675742,
8,1.0881547008951504,
9,1.0676523115899827,
10,1.0678351546327274,
11,1.0473819656504526,
12,1.0444884879721537,
13,1.0409804748164282,
14,1.030943983958827,
15,1.0276038605305884,
16,1.0237215939495299,
17,1.0116176315479808,
18,1.0206417623493407,
19,0.999058416320218,
20,0.9924909439351823,
21,0.9978945776820183,
22,0.9885845598247316,
23,0.9824557652076086,
24,0.9781210944056511,
25,0.9734125286340714,
26,0.9759542362557517,
