fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s4,4,20260926,EEGNet,all,4608,576,4,0.3802083333333333,0.3802083333333333,0.3070172540185905,0.475140408103203,0.3802083333333333,0.17361111111111116,MID_8_30_Q8_EPOCHS,10
loso_s4,4,20260926,EEGNet,unflagged,4608,490,4,0.38778512160218215,0.39183673469387753,0.31797398041577896,0.546430001334579,0.38778512160218215,0.1861553895886745,MID_8_30_Q8_EPOCHS,10
loso_s4,4,20260926,EEGNet,flagged,4608,86,4,0.33444444444444443,0.313953488372093,0.24294579089099635,0.23533856081025892,0.33444444444444443,0.10353356890459386,MID_8_30_Q8_EPOCHS,10
