seed,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,cohen_kappa_mean,cohen_kappa_std
20260924,0.37210648148148145,0.14663203077719983,0.3721064814814815,0.14663203077719983,0.30931964542105334,0.17598599812566168,0.3748383151791391,0.21635206757678493,0.37210648148148145,0.14663203077719983,0.16280864197530864,0.19550937436959978
20260925,0.37094907407407407,0.14278392496494507,0.37094907407407407,0.14278392496494507,0.30138619077336676,0.19249981133887864,0.36942577092608847,0.23555588276091569,0.37094907407407407,0.14278392496494507,0.16126543209876543,0.19037856661992675
20260926,0.3948688271604938,0.18588981792278067,0.3948688271604939,0.18588981792278064,0.3275553766921945,0.22270182502083194,0.3789827781893352,0.2414852890434579,0.3948688271604938,0.18588981792278067,0.19315843621399173,0.24785309056370752
