epoch,train_ce,val_ce
1,1.3820986858120672,1.3859290679295857
2,1.3645869692166646,1.3864791327052646
3,1.3445327237800315,1.3850805825657315
4,1.3207960614451655,1.373247696293725
5,1.2979248541372794,1.3544651137457953
6,1.2793557202374493,1.3535810510317485
7,1.2611102042374787,1.3093621797031827
8,1.252492156293657,1.309425605667962
9,1.2439336754657604,1.3148257070117526
10,1.220788386132982,1.3001558648215399
11,1.228331360552046,1.2819032205475702
12,1.206780782452336,1.2863516608874004
13,1.2027625264944855,1.2737550735473633
14,1.1894873998783253,1.2795945074823167
15,1.19232976436615,1.2852373189396329
16,1.1781093588581792,1.2688738703727722
17,1.1817202987494293,1.266255603896247
18,1.176881871841572,1.2834615972306993
19,1.1851562151202448,1.3122733566496108
20,1.1704092621803284,1.2885528405507405
21,1.1584191576198295,1.2904285391171773
22,1.1584414155394942,1.2975047561857436
23,1.162942248362082,1.3124530911445618
24,1.1545382131029058,1.2799032992786832
25,1.156325304949725,1.273668474621243
26,1.1469223764207628,1.3016501002841525
27,1.1485225790076785,1.2674538956748114
28,1.148035340838962,1.3201031751102872
29,1.1473026076952617,1.309250295162201
30,1.14702554764571,1.3140834040111966
31,1.1535649520379525,1.28404880894555
32,1.139845240999151,1.315471092859904
33,1.143444687128067,1.2855467200279236
34,1.136738199878622,1.2991630766126845
35,1.1396693929477975,1.2838318877749972
36,1.1438888642523024,1.28928628232744
37,1.122056997484631,1.3035551640722487
38,1.1334403068931014,1.3222501410378351
39,1.1319473606568795,1.289706998401218
40,1.121074942526994,1.3019888997077942
