fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s2,2,20260924,all,1,1,64,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,1,2,70,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,1,3,9,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,1,4,1,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,2,1,34,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,2,2,102,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,2,3,7,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,2,4,1,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,3,1,44,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,3,2,85,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,3,3,13,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,3,4,2,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,4,1,60,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,4,2,73,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,4,3,6,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,all,4,4,5,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,1,1,60,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,1,2,68,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,1,3,9,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,1,4,1,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,2,1,34,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,2,2,98,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,2,3,7,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,2,4,1,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,3,1,43,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,3,2,77,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,3,3,13,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,3,4,2,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,4,1,58,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,4,2,71,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,4,3,6,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,unflagged,4,4,5,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,1,1,4,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,1,2,2,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,1,3,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,1,4,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,2,1,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,2,2,4,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,2,3,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,2,4,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,3,1,1,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,3,2,8,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,3,3,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,3,4,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,4,1,2,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,4,2,2,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,4,3,0,MU_BETA_PCA8_EEGNET
loso_s2,2,20260924,flagged,4,4,0,MU_BETA_PCA8_EEGNET
