fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s4,4,20260924,all,1,1,54,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,1,2,70,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,1,3,13,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,1,4,7,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,2,1,15,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,2,2,121,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,2,3,5,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,2,4,3,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,3,1,62,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,3,2,46,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,3,3,9,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,3,4,27,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,4,1,32,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,4,2,78,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,4,3,16,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,all,4,4,18,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,1,1,46,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,1,2,58,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,1,3,11,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,1,4,6,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,2,1,13,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,2,2,103,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,2,3,5,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,2,4,3,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,3,1,53,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,3,2,40,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,3,3,8,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,3,4,25,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,4,1,25,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,4,2,65,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,4,3,12,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,unflagged,4,4,17,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,1,1,8,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,1,2,12,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,1,3,2,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,1,4,1,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,2,1,2,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,2,2,18,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,2,3,0,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,2,4,0,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,3,1,9,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,3,2,6,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,3,3,1,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,3,4,2,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,4,1,7,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,4,2,13,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,4,3,4,MU_BETA_SHARED_SOURCE_CLEAN
loso_s4,4,20260924,flagged,4,4,1,MU_BETA_SHARED_SOURCE_CLEAN
