epoch,train_ce,val_ce
1,1.3789599008030362,
2,1.3509313894642725,
3,1.3358166333701875,
4,1.3144517656829622,
5,1.2831067045529683,
6,1.2606536050637562,
7,1.23352545996507,
8,1.2165679898526933,
9,1.202785688969824,
10,1.1938418398300807,
11,1.1768080625269148,
12,1.1643100827932358,
13,1.1530015518267949,
14,1.144922834303644,
15,1.1289049635330837,
16,1.1133117170797453,
17,1.0963573745555348,
18,1.0884906351566315,
19,1.0741388085815642,
20,1.0576471115152042,
21,1.077999888194932,
22,1.0624151958359613,
23,1.0494570930798848,
