condition,subject,seed,balanced_accuracy,accuracy,n_trials,n_classes_present,zero_recall_count,zero_recall_classes,dominant_prediction_share,prediction_entropy_bits,recall_class_1,recall_class_2,recall_class_3,recall_class_4
Q9-E001/MU_8_13,3,20260926,0.5989583333333333,0.5989583333333334,576,4,0,,0.34375,1.9052245512535395,0.5138888888888888,0.5416666666666666,0.6319444444444444,0.7083333333333334
Q9-E001/MU_8_13,4,20260924,0.3767361111111111,0.3767361111111111,576,4,0,,0.5225694444444444,1.7533670372230143,0.3402777777777778,0.75,0.18055555555555555,0.2361111111111111
Q9-E001/MU_8_13,4,20260925,0.3697916666666667,0.3697916666666667,576,4,0,,0.5260416666666666,1.629679767361449,0.3194444444444444,0.8125,0.2916666666666667,0.05555555555555555
Q9-E001/MU_8_13,4,20260926,0.4184027777777778,0.4184027777777778,576,4,0,,0.4548611111111111,1.7330639188715862,0.6944444444444444,0.4236111111111111,0.0763888888888889,0.4791666666666667
Q9-E001/MU_8_13,5,20260924,0.2534722222222222,0.2534722222222222,576,4,2,3;4,0.5104166666666666,0.9996868924868421,0.5,0.5138888888888888,0.0,0.0
Q9-E001/MU_8_13,5,20260925,0.22916666666666666,0.22916666666666666,576,4,2,3;4,0.8524305555555556,0.6037242656780433,0.10416666666666667,0.8125,0.0,0.0
Q9-E001/MU_8_13,5,20260926,0.2482638888888889,0.2482638888888889,576,4,2,3;4,0.6875,0.9235608134847703,0.6875,0.3055555555555556,0.0,0.0
Q9-E001/MU_8_13,6,20260924,0.2934027777777778,0.2934027777777778,576,4,0,,0.6388888888888888,1.501341986849836,0.1736111111111111,0.18055555555555555,0.6388888888888888,0.18055555555555555
Q9-E001/MU_8_13,6,20260925,0.2760416666666667,0.2760416666666667,576,4,0,,0.75,1.1660320823839023,0.0763888888888889,0.13194444444444445,0.7569444444444444,0.1388888888888889
Q9-E001/MU_8_13,6,20260926,0.27083333333333337,0.2708333333333333,576,4,0,,0.6145833333333334,1.4937716510781602,0.1388888888888889,0.14583333333333334,0.5486111111111112,0.25
Q9-E001/MU_8_13,7,20260924,0.2986111111111111,0.2986111111111111,576,4,0,,0.6857638888888888,1.279364719888929,0.2361111111111111,0.75,0.04861111111111111,0.1597222222222222
Q9-E001/MU_8_13,7,20260925,0.2777777777777778,0.2777777777777778,576,4,0,,0.6475694444444444,1.117171938658107,0.6527777777777778,0.375,0.006944444444444444,0.0763888888888889
Q9-E001/MU_8_13,7,20260926,0.27604166666666663,0.2760416666666667,576,4,0,,0.8454861111111112,0.6755108850403739,0.9166666666666666,0.1597222222222222,0.006944444444444444,0.020833333333333332
Q9-E001/MU_8_13,8,20260924,0.625,0.625,576,4,0,,0.3559027777777778,1.874746293256123,0.5069444444444444,0.8402777777777778,0.7083333333333334,0.4444444444444444
Q9-E001/MU_8_13,8,20260925,0.5868055555555556,0.5868055555555556,576,4,0,,0.4809027777777778,1.7740810349341434,0.5208333333333334,0.7569444444444444,0.75,0.3194444444444444
Q9-E001/MU_8_13,8,20260926,0.611111111111111,0.6111111111111112,576,4,0,,0.3576388888888889,1.9030685258311417,0.4583333333333333,0.7916666666666666,0.75,0.4444444444444444
Q9-E001/MU_8_13,9,20260924,0.5954861111111112,0.5954861111111112,576,4,0,,0.296875,1.9805330218176207,0.7083333333333334,0.4722222222222222,0.4861111111111111,0.7152777777777778
Q9-E001/MU_8_13,9,20260925,0.5763888888888888,0.5763888888888888,576,4,0,,0.4149305555555556,1.9034808202084301,0.5833333333333334,0.4305555555555556,0.4097222222222222,0.8819444444444444
Q9-E001/MU_8_13,9,20260926,0.6319444444444444,0.6319444444444444,576,4,0,,0.3350694444444444,1.9297006843802988,0.7152777777777778,0.3819444444444444,0.6944444444444444,0.7361111111111112
Q9-E001/MU_BETA_SHARED,1,20260924,0.6041666666666666,0.6041666666666666,576,4,0,,0.3854166666666667,1.9191357458083638,0.5138888888888888,0.9930555555555556,0.5138888888888888,0.3958333333333333
Q9-E001/MU_BETA_SHARED,1,20260925,0.5815972222222222,0.5815972222222222,576,4,0,,0.4322916666666667,1.7563064766959169,0.4722222222222222,0.9027777777777778,0.7361111111111112,0.2152777777777778
Q9-E001/MU_BETA_SHARED,1,20260926,0.48958333333333337,0.4895833333333333,576,4,0,,0.5052083333333334,1.596818471691904,0.2222222222222222,1.0,0.5486111111111112,0.1875
Q9-E001/MU_BETA_SHARED,2,20260924,0.3107638888888889,0.3107638888888889,576,4,0,,0.6753472222222222,1.2577163619772738,0.7986111111111112,0.2638888888888889,0.006944444444444444,0.1736111111111111
Q9-E001/MU_BETA_SHARED,2,20260925,0.2725694444444445,0.2725694444444444,576,4,0,,0.7239583333333334,1.1556866342712944,0.0763888888888889,0.2777777777777778,0.7083333333333334,0.027777777777777776
Q9-E001/MU_BETA_SHARED,2,20260926,0.2760416666666667,0.2760416666666667,576,4,0,,0.6822916666666666,1.2435408794618237,0.2222222222222222,0.2222222222222222,0.6527777777777778,0.006944444444444444
Q9-E001/MU_BETA_SHARED,3,20260924,0.6302083333333334,0.6302083333333334,576,4,0,,0.4809027777777778,1.8115111890381241,0.6736111111111112,0.6388888888888888,0.8125,0.3958333333333333
Q9-E001/MU_BETA_SHARED,3,20260925,0.6545138888888888,0.6545138888888888,576,4,0,,0.3315972222222222,1.9299084321030073,0.8194444444444444,0.4722222222222222,0.7152777777777778,0.6111111111111112
Q9-E001/MU_BETA_SHARED,3,20260926,0.5607638888888888,0.5607638888888888,576,4,0,,0.4322916666666667,1.688082277976082,0.14583333333333334,0.625,0.6875,0.7847222222222222
Q9-E001/MU_BETA_SHARED,4,20260924,0.3802083333333333,0.3802083333333333,576,4,0,,0.5277777777777778,1.3191541075054853,0.027777777777777776,0.8263888888888888,0.6180555555555556,0.04861111111111111
Q9-E001/MU_BETA_SHARED,4,20260925,0.390625,0.390625,576,4,0,,0.5625,1.460009425791743,0.1111111111111111,0.6319444444444444,0.7152777777777778,0.10416666666666667
Q9-E001/MU_BETA_SHARED,4,20260926,0.375,0.375,576,4,0,,0.3958333333333333,1.5716544170332623,0.006944444444444444,0.7083333333333334,0.4305555555555556,0.3541666666666667
Q9-E001/MU_BETA_SHARED,5,20260924,0.2517361111111111,0.2517361111111111,576,4,2,3;4,0.9809027777777778,0.13634125980871678,0.9930555555555556,0.013888888888888888,0.0,0.0
Q9-E001/MU_BETA_SHARED,5,20260925,0.25,0.25,576,4,2,3;4,0.6649305555555556,0.9200221697235655,0.6875,0.3125,0.0,0.0
Q9-E001/MU_BETA_SHARED,5,20260926,0.26041666666666663,0.2604166666666667,576,4,2,3;4,0.6736111111111112,0.9111942950464766,0.7013888888888888,0.3402777777777778,0.0,0.0
Q9-E001/MU_BETA_SHARED,6,20260924,0.2934027777777778,0.2934027777777778,576,4,0,,0.4600694444444444,1.5391112332830368,0.0625,0.20833333333333334,0.375,0.5277777777777778
Q9-E001/MU_BETA_SHARED,6,20260925,0.2986111111111111,0.2986111111111111,576,4,0,,0.5347222222222222,1.5071224485010148,0.09722222222222222,0.1736111111111111,0.5416666666666666,0.3819444444444444
Q9-E001/MU_BETA_SHARED,6,20260926,0.24826388888888887,0.2482638888888889,576,4,0,,0.5173611111111112,1.302854026898987,0.006944444444444444,0.09722222222222222,0.2847222222222222,0.6041666666666666
Q9-E001/MU_BETA_SHARED,7,20260924,0.3680555555555556,0.3680555555555556,576,4,0,,0.4444444444444444,1.6031126014142971,0.5486111111111112,0.5347222222222222,0.09722222222222222,0.2916666666666667
Q9-E001/MU_BETA_SHARED,7,20260925,0.3125,0.3125,576,4,0,,0.5572916666666666,1.4989908550889837,0.2361111111111111,0.6597222222222222,0.027777777777777776,0.3263888888888889
Q9-E001/MU_BETA_SHARED,7,20260926,0.3420138888888889,0.3420138888888889,576,4,0,,0.4774305555555556,1.733831226690954,0.2777777777777778,0.625,0.2708333333333333,0.19444444444444445
Q9-E001/MU_BETA_SHARED,8,20260924,0.5329861111111112,0.5329861111111112,576,4,0,,0.4826388888888889,1.5806184336243834,0.2638888888888889,0.875,0.7708333333333334,0.2222222222222222
Q9-E001/MU_BETA_SHARED,8,20260925,0.5555555555555556,0.5555555555555556,576,4,0,,0.6024305555555556,1.5594194883508643,0.6597222222222222,0.9861111111111112,0.3541666666666667,0.2222222222222222
Q9-E001/MU_BETA_SHARED,8,20260926,0.5677083333333333,0.5677083333333334,576,4,0,,0.5503472222222222,1.6803738378495667,0.6944444444444444,0.9513888888888888,0.3125,0.3125
Q9-E001/MU_BETA_SHARED,9,20260924,0.5086805555555556,0.5086805555555556,576,4,0,,0.2777777777777778,1.9959404213907206,0.5694444444444444,0.4583333333333333,0.4166666666666667,0.5902777777777778
Q9-E001/MU_BETA_SHARED,9,20260925,0.5572916666666666,0.5572916666666666,576,4,0,,0.4097222222222222,1.8812050314924904,0.6180555555555556,0.2986111111111111,0.4930555555555556,0.8194444444444444
Q9-E001/MU_BETA_SHARED,9,20260926,0.5173611111111112,0.5173611111111112,576,4,0,,0.3958333333333333,1.9148339786017379,0.5555555555555556,0.3194444444444444,0.4027777777777778,0.7916666666666666
Q9-E002/MID_8_30_Q8_EPOCHS,1,20260924,0.5920138888888888,0.5920138888888888,576,4,0,,0.3732638888888889,1.840034704905982,0.8125,0.6388888888888888,0.6736111111111112,0.24305555555555555
Q9-E002/MID_8_30_Q8_EPOCHS,1,20260925,0.609375,0.609375,576,4,0,,0.40625,1.6922269192427786,0.6736111111111112,0.9236111111111112,0.7777777777777778,0.0625
Q9-E002/MID_8_30_Q8_EPOCHS,1,20260926,0.626736111111111,0.6267361111111112,576,4,0,,0.3732638888888889,1.8642180537423105,0.7013888888888888,0.9791666666666666,0.5138888888888888,0.3125
Q9-E002/MID_8_30_Q8_EPOCHS,2,20260924,0.2708333333333333,0.2708333333333333,576,4,0,,0.8020833333333334,0.9591688995918891,0.8263888888888888,0.1736111111111111,0.05555555555555555,0.027777777777777776
Q9-E002/MID_8_30_Q8_EPOCHS,2,20260925,0.3055555555555555,0.3055555555555556,576,4,0,,0.3680555555555556,1.655405933473084,0.4375,0.3819444444444444,0.375,0.027777777777777776
Q9-E002/MID_8_30_Q8_EPOCHS,2,20260926,0.2847222222222222,0.2847222222222222,576,4,0,,0.5208333333333334,1.5191833790515537,0.3055555555555556,0.2847222222222222,0.5416666666666666,0.006944444444444444
Q9-E002/MID_8_30_Q8_EPOCHS,3,20260924,0.5989583333333333,0.5989583333333334,576,4,0,,0.5295138888888888,1.7288450502177517,0.5972222222222222,0.6319444444444444,0.8541666666666666,0.3125
Q9-E002/MID_8_30_Q8_EPOCHS,3,20260925,0.5989583333333334,0.5989583333333334,576,4,0,,0.5104166666666666,1.753123496608513,0.625,0.4166666666666667,0.4583333333333333,0.8958333333333334
Q9-E002/MID_8_30_Q8_EPOCHS,3,20260926,0.546875,0.546875,576,4,0,,0.5694444444444444,1.528997114141735,0.10416666666666667,0.625,0.5555555555555556,0.9027777777777778
Q9-E002/MID_8_30_Q8_EPOCHS,4,20260924,0.3645833333333333,0.3645833333333333,576,4,0,,0.6701388888888888,1.345969172565885,0.14583333333333334,0.9027777777777778,0.3125,0.09722222222222222
Q9-E002/MID_8_30_Q8_EPOCHS,4,20260925,0.40104166666666663,0.4010416666666667,576,4,0,,0.4809027777777778,1.7648994196498493,0.3958333333333333,0.8263888888888888,0.2013888888888889,0.18055555555555555
Q9-E002/MID_8_30_Q8_EPOCHS,4,20260926,0.3802083333333333,0.3802083333333333,576,4,0,,0.6041666666666666,1.3782827693413497,0.020833333333333332,0.8958333333333334,0.3958333333333333,0.20833333333333334
Q9-E002/MID_8_30_Q8_EPOCHS,5,20260924,0.26041666666666663,0.2604166666666667,576,4,2,3;4,0.5677083333333334,0.9867314371665743,0.5763888888888888,0.4652777777777778,0.0,0.0
Q9-E002/MID_8_30_Q8_EPOCHS,5,20260925,0.23958333333333331,0.23958333333333334,576,4,2,3;4,0.5190972222222222,0.998947430989433,0.4861111111111111,0.4722222222222222,0.0,0.0
Q9-E002/MID_8_30_Q8_EPOCHS,5,20260926,0.2534722222222222,0.2534722222222222,576,4,2,3;4,0.9427083333333334,0.31659868110099754,0.9652777777777778,0.04861111111111111,0.0,0.0
Q9-E002/MID_8_30_Q8_EPOCHS,6,20260924,0.265625,0.265625,576,4,0,,0.5590277777777778,1.3138780145353488,0.027777777777777776,0.11805555555555555,0.2847222222222222,0.6319444444444444
Q9-E002/MID_8_30_Q8_EPOCHS,6,20260925,0.2829861111111111,0.2829861111111111,576,4,0,,0.5885416666666666,1.4303499842497909,0.1111111111111111,0.125,0.5486111111111112,0.3472222222222222
Q9-E002/MID_8_30_Q8_EPOCHS,6,20260926,0.2725694444444444,0.2725694444444444,576,4,0,,0.53125,1.4919367085144328,0.10416666666666667,0.1111111111111111,0.24305555555555555,0.6319444444444444
Q9-E002/MID_8_30_Q8_EPOCHS,7,20260924,0.2881944444444444,0.2881944444444444,576,4,1,3,0.5503472222222222,1.1143525556710252,0.6041666666666666,0.4930555555555556,0.0,0.05555555555555555
Q9-E002/MID_8_30_Q8_EPOCHS,7,20260925,0.3159722222222222,0.3159722222222222,576,4,0,,0.4722222222222222,1.637787922157469,0.4236111111111111,0.4722222222222222,0.09027777777777778,0.2777777777777778
Q9-E002/MID_8_30_Q8_EPOCHS,7,20260926,0.3020833333333333,0.3020833333333333,576,4,0,,0.5451388888888888,1.252044174910811,0.6041666666666666,0.4791666666666667,0.020833333333333332,0.10416666666666667
Q9-E002/MID_8_30_Q8_EPOCHS,8,20260924,0.5798611111111112,0.5798611111111112,576,4,0,,0.5572916666666666,1.5973086137605836,0.7777777777777778,0.9444444444444444,0.1527777777777778,0.4444444444444444
Q9-E002/MID_8_30_Q8_EPOCHS,8,20260925,0.6510416666666666,0.6510416666666666,576,4,0,,0.4131944444444444,1.9048979868084541,0.6944444444444444,0.8958333333333334,0.4444444444444444,0.5694444444444444
Q9-E002/MID_8_30_Q8_EPOCHS,8,20260926,0.6197916666666666,0.6197916666666666,576,4,0,,0.4479166666666667,1.8495242019519076,0.7916666666666666,0.9097222222222222,0.3680555555555556,0.4097222222222222
Q9-E002/MID_8_30_Q8_EPOCHS,9,20260924,0.5243055555555556,0.5243055555555556,576,4,0,,0.3211805555555556,1.8342285737709683,0.6736111111111112,0.6388888888888888,0.1875,0.5972222222222222
Q9-E002/MID_8_30_Q8_EPOCHS,9,20260925,0.5868055555555556,0.5868055555555556,576,4,0,,0.3888888888888889,1.9319719932442525,0.6666666666666666,0.4305555555555556,0.375,0.875
Q9-E002/MID_8_30_Q8_EPOCHS,9,20260926,0.513888888888889,0.5138888888888888,576,4,0,,0.5746527777777778,1.6098332640170379,0.5208333333333334,0.375,0.2013888888888889,0.9583333333333334
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,1,20260924,0.5850694444444444,0.5850694444444444,576,4,0,,0.4184027777777778,1.773328182639002,0.875,0.6805555555555556,0.625,0.1597222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,1,20260925,0.6145833333333334,0.6145833333333334,576,4,0,,0.3958333333333333,1.7286508159692084,0.6527777777777778,0.9375,0.7638888888888888,0.10416666666666667
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,1,20260926,0.6006944444444444,0.6006944444444444,576,4,0,,0.4270833333333333,1.6472833280520915,0.8194444444444444,0.75,0.7708333333333334,0.0625
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,2,20260924,0.3107638888888889,0.3107638888888889,576,4,0,,0.6753472222222222,1.2577163619772738,0.7986111111111112,0.2638888888888889,0.006944444444444444,0.1736111111111111
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,2,20260925,0.2725694444444445,0.2725694444444444,576,4,0,,0.7239583333333334,1.1556866342712944,0.0763888888888889,0.2777777777777778,0.7083333333333334,0.027777777777777776
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,2,20260926,0.2760416666666667,0.2760416666666667,576,4,0,,0.6822916666666666,1.2435408794618237,0.2222222222222222,0.2222222222222222,0.6527777777777778,0.006944444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,3,20260924,0.6302083333333334,0.6302083333333334,576,4,0,,0.4809027777777778,1.8115111890381241,0.6736111111111112,0.6388888888888888,0.8125,0.3958333333333333
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,3,20260925,0.6545138888888888,0.6545138888888888,576,4,0,,0.3315972222222222,1.9299084321030073,0.8194444444444444,0.4722222222222222,0.7152777777777778,0.6111111111111112
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,3,20260926,0.5607638888888888,0.5607638888888888,576,4,0,,0.4322916666666667,1.688082277976082,0.14583333333333334,0.625,0.6875,0.7847222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260924,0.3802083333333333,0.3802083333333333,576,4,0,,0.5277777777777778,1.3191541075054853,0.027777777777777776,0.8263888888888888,0.6180555555555556,0.04861111111111111
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260925,0.390625,0.390625,576,4,0,,0.5625,1.460009425791743,0.1111111111111111,0.6319444444444444,0.7152777777777778,0.10416666666666667
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,4,20260926,0.375,0.375,576,4,0,,0.3958333333333333,1.5716544170332623,0.006944444444444444,0.7083333333333334,0.4305555555555556,0.3541666666666667
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260924,0.25520833333333337,0.2552083333333333,576,4,2,3;4,0.5989583333333334,0.9715566700330803,0.6111111111111112,0.4097222222222222,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260925,0.2517361111111111,0.2517361111111111,576,4,2,3;4,0.9652777777777778,0.2175468793381155,0.9791666666666666,0.027777777777777776,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,5,20260926,0.2621527777777778,0.2621527777777778,576,4,2,3;4,0.8784722222222222,0.5337365292522627,0.9097222222222222,0.1388888888888889,0.0,0.0
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260924,0.2708333333333333,0.2708333333333333,576,4,0,,0.7013888888888888,1.237496492480091,0.041666666666666664,0.2013888888888889,0.6388888888888888,0.2013888888888889
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260925,0.2777777777777778,0.2777777777777778,576,4,0,,0.5538194444444444,1.404539137435566,0.11805555555555555,0.08333333333333333,0.5,0.4097222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,6,20260926,0.2673611111111111,0.2673611111111111,576,4,0,,0.6597222222222222,1.2549444411101423,0.027777777777777776,0.09722222222222222,0.1597222222222222,0.7847222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260924,0.3680555555555556,0.3680555555555556,576,4,0,,0.4444444444444444,1.6031126014142971,0.5486111111111112,0.5347222222222222,0.09722222222222222,0.2916666666666667
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260925,0.3125,0.3125,576,4,0,,0.5572916666666666,1.4989908550889837,0.2361111111111111,0.6597222222222222,0.027777777777777776,0.3263888888888889
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,7,20260926,0.3420138888888889,0.3420138888888889,576,4,0,,0.4774305555555556,1.733831226690954,0.2777777777777778,0.625,0.2708333333333333,0.19444444444444445
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260924,0.6753472222222222,0.6753472222222222,576,4,0,,0.3611111111111111,1.9144172216637962,0.4861111111111111,0.7916666666666666,0.5833333333333334,0.8402777777777778
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260925,0.65625,0.65625,576,4,0,,0.4722222222222222,1.815471154760257,0.7777777777777778,0.9375,0.375,0.5347222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,8,20260926,0.5711805555555556,0.5711805555555556,576,4,0,,0.5972222222222222,1.5357866911350744,0.7916666666666666,0.9861111111111112,0.2222222222222222,0.2847222222222222
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260924,0.5086805555555556,0.5086805555555556,576,4,0,,0.2777777777777778,1.9959404213907206,0.5694444444444444,0.4583333333333333,0.4166666666666667,0.5902777777777778
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260925,0.5572916666666666,0.5572916666666666,576,4,0,,0.4097222222222222,1.8812050314924904,0.6180555555555556,0.2986111111111111,0.4930555555555556,0.8194444444444444
Q9-E002/MU_BETA_SHARED_Q8_EPOCHS,9,20260926,0.5173611111111112,0.5173611111111112,576,4,0,,0.3958333333333333,1.9148339786017379,0.5555555555555556,0.3194444444444444,0.4027777777777778,0.7916666666666666
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260924,0.5520833333333333,0.5520833333333334,576,4,0,,0.453125,1.8079727724674455,0.4027777777777778,0.8263888888888888,0.7638888888888888,0.2152777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260925,0.5625,0.5625,576,4,0,,0.4114583333333333,1.6656173878123195,0.9027777777777778,0.4027777777777778,0.7847222222222222,0.1597222222222222
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,1,20260926,0.5555555555555556,0.5555555555555556,576,4,0,,0.3958333333333333,1.8688640996168746,0.3263888888888889,0.7847222222222222,0.4652777777777778,0.6458333333333334
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260924,0.27604166666666663,0.2760416666666667,576,4,0,,0.53125,1.5990097569211663,0.6388888888888888,0.0763888888888889,0.2152777777777778,0.1736111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260925,0.3020833333333333,0.3020833333333333,576,4,0,,0.3854166666666667,1.6065769261584617,0.4375,0.4930555555555556,0.2708333333333333,0.006944444444444444
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,2,20260926,0.2309027777777778,0.2309027777777778,576,4,0,,0.8246527777777778,0.8982377259542006,0.006944444444444444,0.0625,0.7152777777777778,0.1388888888888889
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260924,0.6388888888888888,0.6388888888888888,576,4,0,,0.4079861111111111,1.831941827226305,0.7361111111111112,0.8402777777777778,0.7013888888888888,0.2777777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260925,0.5729166666666666,0.5729166666666666,576,4,0,,0.4097222222222222,1.8002336645459243,0.3819444444444444,0.9166666666666666,0.19444444444444445,0.7986111111111112
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,3,20260926,0.625,0.625,576,4,0,,0.34375,1.910340992393834,0.5208333333333334,0.9166666666666666,0.5763888888888888,0.4861111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260924,0.3506944444444444,0.3506944444444444,576,4,0,,0.546875,1.5945823215331023,0.375,0.8402777777777778,0.0625,0.125
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260925,0.34375,0.34375,576,4,0,,0.4791666666666667,1.5741362478019023,0.034722222222222224,0.7638888888888888,0.4444444444444444,0.13194444444444445
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,4,20260926,0.359375,0.359375,576,4,1,1,0.5954861111111112,1.376101298832613,0.0,0.875,0.25,0.3125
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260924,0.25,0.25,576,4,2,3;4,0.9618055555555556,0.2441405815298049,0.9722222222222222,0.027777777777777776,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260925,0.2222222222222222,0.2222222222222222,576,4,1,4,0.7170138888888888,0.9849048291446678,0.1875,0.6875,0.013888888888888888,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,5,20260926,0.2517361111111111,0.2517361111111111,576,4,2,3;4,0.96875,0.20062232431271465,0.9861111111111112,0.020833333333333332,0.0,0.0
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,6,20260924,0.27604166666666663,0.2760416666666667,576,4,0,,0.5329861111111112,1.28337757463732,0.013888888888888888,0.1388888888888889,0.3472222222222222,0.6041666666666666
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,6,20260925,0.2829861111111111,0.2829861111111111,576,4,0,,0.5590277777777778,1.411617014696561,0.06944444444444445,0.125,0.2916666666666667,0.6458333333333334
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,6,20260926,0.2777777777777778,0.2777777777777778,576,4,0,,0.4826388888888889,1.471614687211072,0.041666666666666664,0.18055555555555555,0.3611111111111111,0.5277777777777778
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,7,20260924,0.3767361111111111,0.3767361111111111,576,4,0,,0.4444444444444444,1.6729581059889425,0.5,0.20833333333333334,0.6180555555555556,0.18055555555555555
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,7,20260925,0.3211805555555556,0.3211805555555556,576,4,0,,0.6614583333333334,1.1980907613081184,0.7777777777777778,0.3263888888888889,0.041666666666666664,0.1388888888888889
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,7,20260926,0.3454861111111111,0.3454861111111111,576,4,0,,0.5138888888888888,1.5679282598702915,0.4027777777777778,0.5972222222222222,0.08333333333333333,0.2986111111111111
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,8,20260924,0.6510416666666666,0.6510416666666666,576,4,0,,0.3142361111111111,1.923941144930116,0.8263888888888888,0.8194444444444444,0.3541666666666667,0.6041666666666666
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,8,20260925,0.6111111111111112,0.6111111111111112,576,4,0,,0.3298611111111111,1.9429835373997502,0.5347222222222222,0.8333333333333334,0.4583333333333333,0.6180555555555556
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,8,20260926,0.5520833333333333,0.5520833333333334,576,4,0,,0.5208333333333334,1.7267421717861122,0.3819444444444444,0.9513888888888888,0.3680555555555556,0.5069444444444444
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,9,20260924,0.5277777777777778,0.5277777777777778,576,4,0,,0.5034722222222222,1.7797342447039735,0.5486111111111112,0.3819444444444444,0.2222222222222222,0.9583333333333334
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,9,20260925,0.5399305555555556,0.5399305555555556,576,4,0,,0.4756944444444444,1.8065734382720677,0.7222222222222222,0.2986111111111111,0.20833333333333334,0.9305555555555556
Q9-E004/MU_BETA_SHARED_SOURCE_CLEAN,9,20260926,0.5138888888888888,0.5138888888888888,576,4,0,,0.3368055555555556,1.8754685692213482,0.3402777777777778,0.4027777777777778,0.5902777777777778,0.7222222222222222
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,1,20260924,0.5833333333333334,0.5833333333333334,576,4,0,,0.3628472222222222,1.7573394536971527,0.7777777777777778,0.8819444444444444,0.5625,0.1111111111111111
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,1,20260925,0.6059027777777778,0.6059027777777778,576,4,0,,0.375,1.772719870534128,0.7569444444444444,0.8472222222222222,0.7083333333333334,0.1111111111111111
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,1,20260926,0.5763888888888888,0.5763888888888888,576,4,0,,0.5381944444444444,1.5388437717108538,0.5138888888888888,0.875,0.875,0.041666666666666664
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,2,20260924,0.30208333333333337,0.3020833333333333,576,4,0,,0.7013888888888888,1.275449712983087,0.7986111111111112,0.2152777777777778,0.027777777777777776,0.16666666666666666
Q9-E005/MU_BETA_SHARED_SOURCE_NORM,2,20260925,0.2916666666666667,0.2916666666666667,576,4,0,,0.4652777777777778,1.8387045394619919,0.2777777777777778,0.2222222222222222,0.4027777777777778,0.2638888888888889
