epoch,train_ce,val_ce
1,1.373366129067209,
2,1.3355824434094958,
3,1.2975951847102907,
4,1.241824499434895,
5,1.196529241071807,
6,1.1608727706803217,
7,1.1392314425773091,
8,1.1139288602603807,
9,1.11220450202624,
10,1.1001585175593693,
11,1.096634377208021,
12,1.0892193110452757,
13,1.087430038385921,
14,1.081675685942173,
15,1.0805183433824115,
16,1.0573765205012426,
17,1.0648746796780162,
18,1.0566723653011851,
19,1.0525270750125248,
20,1.0483825181921322,
21,1.041181378894382,
22,1.035171340737078,
23,1.0256727544797792,
24,1.0295155950718455,
25,1.0230792686343193,
26,1.0338034787111812,
27,1.0303158246808581,
