fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s2,2,20260924,EEGNet,all,4608,576,4,0.2847222222222222,0.2847222222222222,0.1949254033972359,0.28648642150661724,0.2847222222222222,0.04629629629629628,CHANNEL_AND_GAIN,14
loso_s2,2,20260924,EEGNet,unflagged,4608,553,4,0.2824965493443754,0.2820976491862568,0.19376346582582493,0.2897095888876442,0.2824965493443754,0.042948128321265266,CHANNEL_AND_GAIN,14
loso_s2,2,20260924,EEGNet,flagged,4608,23,4,0.375,0.34782608695652173,0.26285714285714284,0.24561403508771928,0.375,0.12436548223350252,CHANNEL_AND_GAIN,14
