fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s5,5,20260925,EEGNet,all,4608,576,4,0.2673611111111111,0.2673611111111111,0.154320987654321,0.14484126984126983,0.2673611111111111,0.02314814814814814,TWO_BAND_EARLY_STACK,13
loso_s5,5,20260925,EEGNet,unflagged,4608,538,4,0.2656115479538541,0.2620817843866171,0.15085539166161516,0.14087656529516995,0.2656115479538541,0.020337583707916718,TWO_BAND_EARLY_STACK,13
loso_s5,5,20260925,EEGNet,flagged,4608,38,4,0.28496503496503495,0.34210526315789475,0.19404761904761902,0.18778801843317972,0.28496503496503495,0.06126482213438733,TWO_BAND_EARLY_STACK,13
