subject,model,stratum,n_trials,n_classes_present,balanced_accuracy,accuracy,macro_f1,cohen_kappa,recall_class_1,recall_class_2,recall_class_3,recall_class_4
6,PSD44_LDA,all,576,4,0.2777777777777778,0.2777777777777778,0.25540316130626817,0.03703703703703709,0.0625,0.2222222222222222,0.3263888888888889,0.5
6,PSD44_LDA,unflagged,434,4,0.2791669968269906,0.27880184331797236,0.25541552882883256,0.03977549851911022,0.05504587155963303,0.23214285714285715,0.32038834951456313,0.509090909090909
6,PSD44_LDA,flagged,142,4,0.27131648391063745,0.2746478873239437,0.25298104449939346,0.02920483207221547,0.08571428571428572,0.1875,0.34146341463414637,0.47058823529411764
6,PSD44_LINEAR_SVM,all,576,4,0.28125,0.28125,0.2617610567416958,0.04166666666666663,0.0625,0.24305555555555555,0.3611111111111111,0.4583333333333333
6,PSD44_LINEAR_SVM,unflagged,434,4,0.28436186708988886,0.2834101382488479,0.25773780232526994,0.04613362355302408,0.03669724770642202,0.25,0.36893203883495146,0.4818181818181818
6,PSD44_LINEAR_SVM,flagged,142,4,0.27135587466693994,0.2746478873239437,0.2651579524111336,0.027785163520340217,0.14285714285714285,0.21875,0.34146341463414637,0.38235294117647056
