epoch,train_ce,val_ce
1,1.3755911572111978,
2,1.3171043313211865,
3,1.2384714318646326,
4,1.1712361358933978,
5,1.135943118068907,
6,1.1099040591054492,
7,1.0819235253665183,
8,1.0547864768240187,
9,1.0459269334872563,
10,1.0355388845006626,
11,1.0081910234358575,
12,1.0089797692166433,
13,1.0166025136907895,
14,0.9841331053111289,
15,0.986800933877627,
16,0.9633751337726911,
17,0.9688054795066515,
18,0.9937102778090371,
19,0.9666909666524993,
20,0.9598336956567235,
21,0.9402752038505342,
22,0.9608209712637795,
23,0.9433112367987633,
24,0.9327726066112518,
25,0.9330986026260588,
26,0.9153220181663831,
27,0.9295903634693887,
28,0.9110924775401751,
29,0.9275491403208839,
30,0.9233400697509447,
