epoch,train_ce,val_ce
1,1.3769019842147827,1.38029056125217
2,1.3506371599656564,1.380943046675788
3,1.3071937848020483,1.3680865102344089
4,1.278350713076415,1.3557533754242792
5,1.2445561400166265,1.3245506087938945
6,1.2390923058545147,1.2815041144688923
7,1.239472676206518,1.2815939916504755
8,1.236874145490152,1.27994786368476
9,1.236424856715732,1.2873728142844305
10,1.244460110311155,1.3264692028363545
11,1.2637691917242828,1.3386804792616103
12,1.268707118652485,1.312610877884759
13,1.2724520873140406,1.3493327697118123
14,1.2722878478191517,1.3158976236979167
15,1.2943471559771784,1.3357269830173917
16,1.3037678599357605,1.3496506876415677
17,1.279969588473991,1.3435308337211609
18,1.3014248587467052,1.3373347851965163
19,1.298538620825167,1.3604604601860046
20,1.2908483103469566,1.3660145666864183
21,1.313075217935774,1.364000764158037
22,1.2644020672197696,1.3482853306664362
23,1.2623155624778182,1.3304890857802496
24,1.2454680756286338,1.3365766670968797
25,1.2653039870438751,1.3474573757913377
26,1.2554874508469194,1.3463929229312472
27,1.2582987017101712,1.3466251956091986
28,1.2525572224899575,1.3382857176992629
29,1.2458008880968447,1.33527272939682
30,1.2204868418199044,1.3543589843644037
31,1.211273690064748,1.295633249812656
32,1.2131511502795749,1.3230249087015789
33,1.2116154101159837,1.3269318342208862
34,1.19651715181492,1.3187828262646992
35,1.1731804741753473,1.2963586780760024
36,1.1801212231318157,1.3112079898516338
37,1.2131142572120384,1.367832064628601
38,1.1951049698723688,1.3441125286950006
39,1.1868495146433513,1.3353910909758673
40,1.1724685551943603,1.3150292833646138
