epoch,train_ce,val_ce
1,1.3717942817343607,
2,1.3039744695027669,
3,1.2527640114227931,
4,1.2154420812924702,
5,1.2075494411918852,
6,1.2104028579261568,
7,1.225322715110249,
8,1.2146798339154985,
9,1.2237075252665415,
10,1.2170970406797197,
11,1.2248950832419925,
12,1.2266370173957613,
13,1.2254804190662172,
14,1.2009993584619627,
15,1.1901908872856035,
16,1.1901127753986254,
17,1.1885672840807173,
18,1.1666702462567224,
19,1.1456950671143002,
20,1.1327312663197517,
21,1.1328907137115796,
22,1.141373238629765,
23,1.1172679124606981,
24,1.1304766610264778,
25,1.1189497742387984,
26,1.1178904987043805,
