subject,model,stratum,n_trials,n_classes_present,balanced_accuracy,accuracy,macro_f1,cohen_kappa,recall_class_1,recall_class_2,recall_class_3,recall_class_4
8,PSD44_LDA,all,576,4,0.4548611111111111,0.4548611111111111,0.43023044137853017,0.27314814814814814,0.5069444444444444,0.6736111111111112,0.1388888888888889,0.5
8,PSD44_LDA,unflagged,535,4,0.45543574496141387,0.45607476635514016,0.4290325451719639,0.27420933875358966,0.5075757575757576,0.6716417910447762,0.12781954887218044,0.5147058823529411
8,PSD44_LDA,flagged,41,4,0.43068181818181817,0.43902439024390244,0.41979679802955666,0.25395569620253167,0.5,0.7,0.2727272727272727,0.25
8,PSD44_LINEAR_SVM,all,576,4,0.4322916666666666,0.4322916666666667,0.3881188042814445,0.24305555555555558,0.5416666666666666,0.8263888888888888,0.09027777777777778,0.2708333333333333
8,PSD44_LINEAR_SVM,unflagged,535,4,0.4339828215082362,0.4336448598130841,0.38852568630980483,0.24483606786482937,0.5454545454545454,0.8283582089552238,0.08270676691729323,0.27941176470588236
8,PSD44_LINEAR_SVM,flagged,41,4,0.4017045454545455,0.4146341463414634,0.3726190476190476,0.2215189873417721,0.5,0.8,0.18181818181818182,0.125
