fold,stage,inner_fold,seed,epoch,train_ce,val_ce
loso_s3,inner,1.0,20260923,1,1.385822973869465,1.3852741056018405
loso_s3,inner,1.0,20260923,2,1.3474666785310816,1.3868560724788241
loso_s3,inner,1.0,20260923,3,1.3244928033263594,1.391830027103424
loso_s3,inner,1.0,20260923,4,1.2850474295792755,1.411866459581587
loso_s3,inner,1.0,20260923,5,1.2452851357283417,1.4219443599383037
loso_s3,inner,1.0,20260923,6,1.2070325370188113,1.3687506318092346
loso_s3,inner,1.0,20260923,7,1.1856340434816148,1.3422569500075445
loso_s3,inner,1.0,20260923,8,1.1660705550953194,1.3096194664637248
loso_s3,inner,1.0,20260923,9,1.153127881111922,1.3223507205645244
loso_s3,inner,1.0,20260923,10,1.1276570713078533,1.2975306908289592
loso_s3,inner,1.0,20260923,11,1.1156290548819083,1.2910174330075581
loso_s3,inner,1.0,20260923,12,1.1016518738534715,1.2621965010960896
loso_s3,inner,1.0,20260923,13,1.0896212745595861,1.3066752354303997
loso_s3,inner,1.0,20260923,14,1.0783827238612704,1.3302222357855902
loso_s3,inner,1.0,20260923,15,1.0620908615765747,1.3498834239112005
loso_s3,inner,1.0,20260923,16,1.072190961352101,1.30279122127427
loso_s3,inner,1.0,20260923,17,1.0477342793235072,1.282318241066403
loso_s3,inner,1.0,20260923,18,1.0422024859322443,1.3395612637201946
loso_s3,inner,1.0,20260923,19,1.0497705439726512,1.3173187242613897
loso_s3,inner,1.0,20260923,20,1.0299886652716883,1.4688075449731615
loso_s3,inner,1.0,20260923,21,1.014190744470667,1.332640015416675
loso_s3,inner,1.0,20260923,22,1.0262018861594024,1.4012238317065768
loso_s3,inner,1.0,20260923,23,1.0263302535922438,1.3250546521610684
loso_s3,inner,1.0,20260923,24,1.0110088288784027,1.2746795415878296
loso_s3,inner,1.0,20260923,25,1.0027692064091012,1.2940065264701843
loso_s3,inner,1.0,20260923,26,1.0097552648297063,1.4169659945699904
loso_s3,inner,1.0,20260923,27,0.991904221199177,1.3153838250372145
loso_s3,inner,1.0,20260923,28,0.9935435862452896,1.3124302128950756
loso_s3,inner,1.0,20260923,29,0.9922749080039837,1.3774142728911505
loso_s3,inner,1.0,20260923,30,0.995825684732861,1.2846373352739546
loso_s3,inner,1.0,20260923,31,0.9789611995220184,1.365089476108551
loso_s3,inner,1.0,20260923,32,0.9835828001852389,1.4173954923947651
loso_s3,inner,1.0,20260923,33,0.9649782456733562,1.3373912705315485
loso_s3,inner,1.0,20260923,34,0.9775719013479021,1.5092012418640985
loso_s3,inner,1.0,20260923,35,0.9619756329942633,1.392300506432851
loso_s3,inner,1.0,20260923,36,0.9755695086938364,1.2988463242848713
loso_s3,inner,1.0,20260923,37,0.9712640731422989,1.3306728270318773
loso_s3,inner,1.0,20260923,38,0.9658456190868661,1.386057996087604
loso_s3,inner,1.0,20260923,39,0.9430340616791336,1.3083680073420207
loso_s3,inner,1.0,20260923,40,0.9444297496919278,1.4005896978908114
loso_s3,inner,2.0,20260923,1,1.3834177652994792,1.3850501378377278
loso_s3,inner,2.0,20260923,2,1.3333104252815247,1.4034674366315205
loso_s3,inner,2.0,20260923,3,1.3022359123936407,1.4372680849499173
loso_s3,inner,2.0,20260923,4,1.2497005815859195,1.4837421509954665
loso_s3,inner,2.0,20260923,5,1.184222247865465,1.5375166005558438
loso_s3,inner,2.0,20260923,6,1.1463217967086368,1.5570423404375713
loso_s3,inner,2.0,20260923,7,1.1147915731977533,1.5561194486088223
loso_s3,inner,2.0,20260923,8,1.081446799967024,1.6359684136178758
loso_s3,inner,2.0,20260923,9,1.066020233763589,1.6272837254736159
loso_s3,inner,2.0,20260923,10,1.0285438784846552,1.5331173075570002
loso_s3,inner,2.0,20260923,11,1.0213839279280768,1.6119485431247287
loso_s3,inner,2.0,20260923,12,0.9988336088480773,1.638188944922553
loso_s3,inner,2.0,20260923,13,0.9821355077955458,1.6302523679203458
loso_s3,inner,2.0,20260923,14,0.9685491389698453,1.6484513481458027
loso_s3,inner,2.0,20260923,15,0.9615176584985521,1.6615884237819247
loso_s3,inner,2.0,20260923,16,0.9612999050705521,1.5543493959638808
loso_s3,inner,2.0,20260923,17,0.9577611894519241,1.5302116142378912
loso_s3,inner,2.0,20260923,18,0.942785483819467,1.6229625079366896
loso_s3,inner,2.0,20260923,19,0.9464532655698282,1.6463366150856018
loso_s3,inner,2.0,20260923,20,0.9368935481265739,1.6253452168570623
loso_s3,inner,2.0,20260923,21,0.9205821763586115,1.7125324805577595
loso_s3,inner,2.0,20260923,22,0.9213388639467733,1.835479544268714
loso_s3,inner,2.0,20260923,23,0.9176165251820175,1.783073710070716
loso_s3,inner,2.0,20260923,24,0.9141994516054789,1.6772825850380793
loso_s3,inner,2.0,20260923,25,0.9163922435707517,1.6859076884057786
loso_s3,inner,2.0,20260923,26,0.9025659461816152,1.6268258425924513
loso_s3,inner,2.0,20260923,27,0.8915105296505822,1.5690735247400072
loso_s3,inner,2.0,20260923,28,0.886834113686173,1.6890185210439894
loso_s3,inner,2.0,20260923,29,0.884167915141141,1.6823790470759075
loso_s3,inner,2.0,20260923,30,0.9088983745486648,1.6236795849270291
loso_s3,inner,2.0,20260923,31,0.8868597745895386,1.6456188095940485
loso_s3,inner,2.0,20260923,32,0.8877819081147512,1.6331523723072476
loso_s3,inner,2.0,20260923,33,0.8782338698705038,1.6561349497901068
loso_s3,inner,2.0,20260923,34,0.876921291704531,1.5403197407722473
loso_s3,inner,2.0,20260923,35,0.8675262607910015,1.6845590339766607
loso_s3,inner,2.0,20260923,36,0.8797575058760466,1.6083619859483507
loso_s3,inner,2.0,20260923,37,0.8678580379044568,1.6878263751665752
loso_s3,inner,2.0,20260923,38,0.8694559854489786,1.6963120235337152
loso_s3,inner,2.0,20260923,39,0.8648433089256287,1.7013859351476033
loso_s3,inner,2.0,20260923,40,0.8642461829715304,1.7052723036872015
loso_s3,inner,3.0,20260923,1,1.3789442269890397,1.3849137425422668
loso_s3,inner,3.0,20260923,2,1.33779196606742,1.3894677758216858
loso_s3,inner,3.0,20260923,3,1.3072721273810775,1.3961267471313477
loso_s3,inner,3.0,20260923,4,1.2515349167364616,1.3852800528208415
loso_s3,inner,3.0,20260923,5,1.184161126613617,1.3681428366237216
loso_s3,inner,3.0,20260923,6,1.1485693885220423,1.3617512120140924
loso_s3,inner,3.0,20260923,7,1.109777264021061,1.3732028404871623
loso_s3,inner,3.0,20260923,8,1.0931411275157221,1.3931011822488573
loso_s3,inner,3.0,20260923,9,1.100315073022136,1.4060632785161336
loso_s3,inner,3.0,20260923,10,1.0541802986904427,1.3750302460458543
loso_s3,inner,3.0,20260923,11,1.0675655404726665,1.388453397485945
loso_s3,inner,3.0,20260923,12,1.042881965637207,1.4010340770085652
loso_s3,inner,3.0,20260923,13,1.0371468133396573,1.4108007748921711
loso_s3,inner,3.0,20260923,14,1.0257923779664215,1.4867862661679585
loso_s3,inner,3.0,20260923,15,1.0143226793518774,1.406331737836202
loso_s3,inner,3.0,20260923,16,1.0214724010891385,1.4021315111054315
loso_s3,inner,3.0,20260923,17,0.9914759695529938,1.4086919758054945
loso_s3,inner,3.0,20260923,18,1.0075843378349587,1.4603836006588407
loso_s3,inner,3.0,20260923,19,0.9898986021677653,1.4239804877175226
loso_s3,inner,3.0,20260923,20,0.9866254837424667,1.485906137360467
loso_s3,inner,3.0,20260923,21,0.9682841069168515,1.478289630677965
loso_s3,inner,3.0,20260923,22,0.981827629937066,1.5600439508756
loso_s3,inner,3.0,20260923,23,0.9687944220172034,1.466073837545183
loso_s3,inner,3.0,20260923,24,0.9580130190761001,1.5559206008911133
loso_s3,inner,3.0,20260923,25,0.9587234711205518,1.5493236780166626
loso_s3,inner,3.0,20260923,26,0.9581527202217667,1.4783064325650532
loso_s3,inner,3.0,20260923,27,0.944634864727656,1.5771636366844177
loso_s3,inner,3.0,20260923,28,0.9481799536281161,1.4911871949831645
loso_s3,inner,3.0,20260923,29,0.9591938919491239,1.5927263961897955
loso_s3,inner,3.0,20260923,30,0.9431906199013745,1.5354946851730347
loso_s3,inner,3.0,20260923,31,0.9443312861301281,1.5134225752618577
