fold,subject,seed,stratum,true_label,predicted_label,count
loso_s3,3,20260924,all,1,1,144
loso_s3,3,20260924,all,1,2,0
loso_s3,3,20260924,all,1,3,0
loso_s3,3,20260924,all,1,4,0
loso_s3,3,20260924,all,2,1,143
loso_s3,3,20260924,all,2,2,1
loso_s3,3,20260924,all,2,3,0
loso_s3,3,20260924,all,2,4,0
loso_s3,3,20260924,all,3,1,144
loso_s3,3,20260924,all,3,2,0
loso_s3,3,20260924,all,3,3,0
loso_s3,3,20260924,all,3,4,0
loso_s3,3,20260924,all,4,1,143
loso_s3,3,20260924,all,4,2,1
loso_s3,3,20260924,all,4,3,0
loso_s3,3,20260924,all,4,4,0
loso_s3,3,20260924,unflagged,1,1,136
loso_s3,3,20260924,unflagged,1,2,0
loso_s3,3,20260924,unflagged,1,3,0
loso_s3,3,20260924,unflagged,1,4,0
loso_s3,3,20260924,unflagged,2,1,137
loso_s3,3,20260924,unflagged,2,2,1
loso_s3,3,20260924,unflagged,2,3,0
loso_s3,3,20260924,unflagged,2,4,0
loso_s3,3,20260924,unflagged,3,1,134
loso_s3,3,20260924,unflagged,3,2,0
loso_s3,3,20260924,unflagged,3,3,0
loso_s3,3,20260924,unflagged,3,4,0
loso_s3,3,20260924,unflagged,4,1,134
loso_s3,3,20260924,unflagged,4,2,1
loso_s3,3,20260924,unflagged,4,3,0
loso_s3,3,20260924,unflagged,4,4,0
loso_s3,3,20260924,flagged,1,1,8
loso_s3,3,20260924,flagged,1,2,0
loso_s3,3,20260924,flagged,1,3,0
loso_s3,3,20260924,flagged,1,4,0
loso_s3,3,20260924,flagged,2,1,6
loso_s3,3,20260924,flagged,2,2,0
loso_s3,3,20260924,flagged,2,3,0
loso_s3,3,20260924,flagged,2,4,0
loso_s3,3,20260924,flagged,3,1,10
loso_s3,3,20260924,flagged,3,2,0
loso_s3,3,20260924,flagged,3,3,0
loso_s3,3,20260924,flagged,3,4,0
loso_s3,3,20260924,flagged,4,1,9
loso_s3,3,20260924,flagged,4,2,0
loso_s3,3,20260924,flagged,4,3,0
loso_s3,3,20260924,flagged,4,4,0
