epoch,train_ce,val_ce
1,1.3727354407310486,1.3850651846991644
2,1.3357519882696647,1.386669675509135
3,1.2883589819625572,1.3859544396400452
4,1.2141609169818737,1.364777637852563
5,1.1658055142120078,1.347416056527032
6,1.1265641770980976,1.3467416498396132
7,1.0999685570045754,1.3918650084071689
8,1.0754084002088617,1.4760826759868197
9,1.0442432010615315,1.5512807965278625
10,1.038569779307754,1.469134549299876
11,1.012629524425224,1.5211903784010146
12,1.0113056865003374,1.5815742943021986
13,1.0151793128914304,1.6210946705606248
14,0.992536551422543,1.5168797042634752
15,0.9844119791631345,1.6111602584520976
16,0.9866347092169302,1.7271307640605502
17,0.9867104258802202,1.5102259582943387
18,0.9727665881315867,1.613220340675778
19,0.959967315196991,1.4919518762164645
20,0.958354781071345,1.719599982102712
21,0.963712790498027,1.6181265181965299
22,0.9715350215081815,1.6511573261684842
23,0.954919453020449,1.6129914654625788
24,0.9577785299883949,1.592543641726176
25,0.9444225783701297,1.5785528355174594
26,0.9541283305044528,1.5940571824709575
27,0.92555382627028,1.6420533921983507
28,0.9298943490893753,1.6292219029532538
29,0.9303079688990558,1.619343340396881
30,0.9384765746416869,1.5852625767389934
31,0.9304751643428096,1.6266546580526564
32,0.9115103185176849,1.6181189351611667
33,0.9245644730550272,1.6435904502868652
34,0.9129560534600858,1.6621701187557645
35,0.9218295580810971,1.6091971662309434
36,0.9190714679382466,1.635228905412886
37,0.9022297737775026,1.6212897102038066
38,0.9002961659872973,1.6251104672749836
39,0.8989658256371816,1.6890505486064487
40,0.8996227405689381,1.5601685510741339
