fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s5,5,20260925,EEGNet,all,4608,576,4,0.24479166666666669,0.24479166666666666,0.15489873636835727,0.11962550520251096,0.24479166666666669,-0.00694444444444442,TWO_BAND_INDEPENDENT,10
loso_s5,5,20260925,EEGNet,unflagged,4608,538,4,0.24918211559432935,0.24535315985130113,0.15642910707590124,0.12008179959100204,0.24918211559432935,-0.0009715144627342465,TWO_BAND_INDEPENDENT,10
loso_s5,5,20260925,EEGNet,flagged,4608,38,4,0.19755244755244755,0.23684210526315788,0.13626126126126126,0.11276223776223776,0.19755244755244755,-0.09217046580773047,TWO_BAND_INDEPENDENT,10
