epoch,train_ce,val_ce
1,1.3787023309204314,
2,1.33000924024317,
3,1.2691026247209973,
4,1.2024318791098065,
5,1.1600302391582065,
6,1.1447170890039868,
7,1.1300496309995651,
8,1.1008072917660077,
9,1.0991208685768976,
10,1.084888985587491,
11,1.072763701279958,
12,1.068783921500047,
13,1.0493428616060152,
14,1.0528055479129155,
15,1.0390349816944864,
16,1.0321318457523982,
17,1.0284161791205406,
18,1.0319927285114925,
19,1.031433530151844,
20,1.0314612893594637,
21,1.0050083100795746,
22,1.0029651754432254,
23,1.0156268187695079,
24,0.9978968939847417,
