fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s7,7,20260925,all,1,1,87,MID_8_30
loso_s7,7,20260925,all,1,2,45,MID_8_30
loso_s7,7,20260925,all,1,3,3,MID_8_30
loso_s7,7,20260925,all,1,4,9,MID_8_30
loso_s7,7,20260925,all,2,1,73,MID_8_30
loso_s7,7,20260925,all,2,2,61,MID_8_30
loso_s7,7,20260925,all,2,3,6,MID_8_30
loso_s7,7,20260925,all,2,4,4,MID_8_30
loso_s7,7,20260925,all,3,1,59,MID_8_30
loso_s7,7,20260925,all,3,2,71,MID_8_30
loso_s7,7,20260925,all,3,3,11,MID_8_30
loso_s7,7,20260925,all,3,4,3,MID_8_30
loso_s7,7,20260925,all,4,1,65,MID_8_30
loso_s7,7,20260925,all,4,2,23,MID_8_30
loso_s7,7,20260925,all,4,3,13,MID_8_30
loso_s7,7,20260925,all,4,4,43,MID_8_30
loso_s7,7,20260925,unflagged,1,1,82,MID_8_30
loso_s7,7,20260925,unflagged,1,2,44,MID_8_30
loso_s7,7,20260925,unflagged,1,3,3,MID_8_30
loso_s7,7,20260925,unflagged,1,4,9,MID_8_30
loso_s7,7,20260925,unflagged,2,1,70,MID_8_30
loso_s7,7,20260925,unflagged,2,2,56,MID_8_30
loso_s7,7,20260925,unflagged,2,3,5,MID_8_30
loso_s7,7,20260925,unflagged,2,4,4,MID_8_30
loso_s7,7,20260925,unflagged,3,1,54,MID_8_30
loso_s7,7,20260925,unflagged,3,2,70,MID_8_30
loso_s7,7,20260925,unflagged,3,3,11,MID_8_30
loso_s7,7,20260925,unflagged,3,4,3,MID_8_30
loso_s7,7,20260925,unflagged,4,1,63,MID_8_30
loso_s7,7,20260925,unflagged,4,2,23,MID_8_30
loso_s7,7,20260925,unflagged,4,3,11,MID_8_30
loso_s7,7,20260925,unflagged,4,4,40,MID_8_30
loso_s7,7,20260925,flagged,1,1,5,MID_8_30
loso_s7,7,20260925,flagged,1,2,1,MID_8_30
loso_s7,7,20260925,flagged,1,3,0,MID_8_30
loso_s7,7,20260925,flagged,1,4,0,MID_8_30
loso_s7,7,20260925,flagged,2,1,3,MID_8_30
loso_s7,7,20260925,flagged,2,2,5,MID_8_30
loso_s7,7,20260925,flagged,2,3,1,MID_8_30
loso_s7,7,20260925,flagged,2,4,0,MID_8_30
loso_s7,7,20260925,flagged,3,1,5,MID_8_30
loso_s7,7,20260925,flagged,3,2,1,MID_8_30
loso_s7,7,20260925,flagged,3,3,0,MID_8_30
loso_s7,7,20260925,flagged,3,4,0,MID_8_30
loso_s7,7,20260925,flagged,4,1,2,MID_8_30
loso_s7,7,20260925,flagged,4,2,0,MID_8_30
loso_s7,7,20260925,flagged,4,3,2,MID_8_30
loso_s7,7,20260925,flagged,4,4,3,MID_8_30
