fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s9,9,20260925,EEGNet,all,4608,576,4,0.5625,0.5625,0.5495146623128031,0.6487600825985191,0.5625,0.41666666666666663,MU_BETA_CSP8_EEGNET,8
loso_s9,9,20260925,EEGNet,unflagged,4608,501,4,0.5716747677640157,0.5688622754491018,0.5595705433870226,0.6597356293255447,0.5716747677640157,0.4252023710880234,MU_BETA_CSP8_EEGNET,8
loso_s9,9,20260925,EEGNet,flagged,4608,75,4,0.5218063186813187,0.52,0.48871491289524077,0.5767316017316018,0.5218063186813187,0.360644091877812,MU_BETA_CSP8_EEGNET,8
