fold,stage,inner_fold,seed,epoch,train_ce,val_ce
loso_s2,inner,1.0,20260923,1,1.385822973869465,1.3786632882224188
loso_s2,inner,1.0,20260923,2,1.3474666785310816,1.3788570298088922
loso_s2,inner,1.0,20260923,3,1.3244928033263594,1.380956596798367
loso_s2,inner,1.0,20260923,4,1.2850474295792755,1.3740639289220173
loso_s2,inner,1.0,20260923,5,1.2452851357283417,1.3512581123246088
loso_s2,inner,1.0,20260923,6,1.2070325370188113,1.259049826198154
loso_s2,inner,1.0,20260923,7,1.1856340434816148,1.1848385201560125
loso_s2,inner,1.0,20260923,8,1.1660705550953194,1.1153784294923146
loso_s2,inner,1.0,20260923,9,1.153127881111922,1.1310451262527041
loso_s2,inner,1.0,20260923,10,1.1276570713078533,1.0911750396092732
loso_s2,inner,1.0,20260923,11,1.1156290548819083,1.1033425331115723
loso_s2,inner,1.0,20260923,12,1.1016518738534715,1.0314242839813232
loso_s2,inner,1.0,20260923,13,1.0896212745595861,1.0493494967619579
loso_s2,inner,1.0,20260923,14,1.0783827238612704,1.1285668081707425
loso_s2,inner,1.0,20260923,15,1.0620908615765747,1.0753649009598627
loso_s2,inner,1.0,20260923,16,1.072190961352101,1.0980079505178664
loso_s2,inner,1.0,20260923,17,1.0477342793235072,1.0690003501044378
loso_s2,inner,1.0,20260923,18,1.0422024859322443,1.0571767257319555
loso_s2,inner,1.0,20260923,19,1.0497705439726512,1.0587312248018053
loso_s2,inner,1.0,20260923,20,1.0299886652716883,1.2410837743017409
loso_s2,inner,1.0,20260923,21,1.014190744470667,1.0729283392429352
loso_s2,inner,1.0,20260923,22,1.0262018861594024,1.1383160882525973
loso_s2,inner,1.0,20260923,23,1.0263302535922438,1.0318398939238653
loso_s2,inner,1.0,20260923,24,1.0110088288784027,1.0020639664596982
loso_s2,inner,1.0,20260923,25,1.0027692064091012,1.0663907031218212
loso_s2,inner,1.0,20260923,26,1.0097552648297063,1.175711645020379
loso_s2,inner,1.0,20260923,27,0.991904221199177,1.0616419580247667
loso_s2,inner,1.0,20260923,28,0.9935435862452896,1.0539950927098591
loso_s2,inner,1.0,20260923,29,0.9922749080039837,1.1147340999709234
loso_s2,inner,1.0,20260923,30,0.995825684732861,1.0271341237756941
loso_s2,inner,1.0,20260923,31,0.9789611995220184,1.1107103294796414
loso_s2,inner,1.0,20260923,32,0.9835828001852389,1.1877166231473286
loso_s2,inner,1.0,20260923,33,0.9649782456733562,1.1103281246291266
loso_s2,inner,1.0,20260923,34,0.9775719013479021,1.2311607599258423
loso_s2,inner,1.0,20260923,35,0.9619756329942633,1.2003276546796162
loso_s2,inner,1.0,20260923,36,0.9755695086938364,1.0604686505264707
loso_s2,inner,1.0,20260923,37,0.9712640731422989,1.0763917565345764
loso_s2,inner,1.0,20260923,38,0.9658456190868661,1.1442317068576813
loso_s2,inner,1.0,20260923,39,0.9430340616791336,1.0791882177193959
loso_s2,inner,1.0,20260923,40,0.9444297496919278,1.1038171185387506
loso_s2,inner,2.0,20260923,1,1.370838271247016,1.3858393828074138
loso_s2,inner,2.0,20260923,2,1.2923700853630349,1.4440916114383273
loso_s2,inner,2.0,20260923,3,1.2122432368773002,1.6199309958351984
loso_s2,inner,2.0,20260923,4,1.0923387551749195,1.7505981591012743
loso_s2,inner,2.0,20260923,5,1.0369871269773554,1.8837229278352525
loso_s2,inner,2.0,20260923,6,0.9966938131385379,1.9589245451821222
loso_s2,inner,2.0,20260923,7,0.9610927358821586,2.0709385010931225
loso_s2,inner,2.0,20260923,8,0.928370126971492,2.2946895559628806
loso_s2,inner,2.0,20260923,9,0.8977755738629235,2.128167907396952
loso_s2,inner,2.0,20260923,10,0.8807795312669542,1.9310815069410536
loso_s2,inner,2.0,20260923,11,0.8724308499583492,2.196139335632324
loso_s2,inner,2.0,20260923,12,0.8487052111713974,1.8749051027827792
loso_s2,inner,2.0,20260923,13,0.8295397261778513,1.9239793883429632
loso_s2,inner,2.0,20260923,14,0.8269729183779823,2.136828455660078
loso_s2,inner,2.0,20260923,15,0.8190442235381515,1.8282541500197516
loso_s2,inner,2.0,20260923,16,0.8071396074913166,1.963057862387763
loso_s2,inner,2.0,20260923,17,0.8020397347432596,2.007215791278415
loso_s2,inner,2.0,20260923,18,0.7815527728310337,2.085371673107147
loso_s2,inner,2.0,20260923,19,0.778098550107744,1.9107944965362549
loso_s2,inner,2.0,20260923,20,0.7725796280083833,2.0785820682843528
loso_s2,inner,2.0,20260923,21,0.7689259847005209,2.0499504009882608
loso_s2,inner,2.0,20260923,22,0.7700644897090064,2.275123417377472
loso_s2,inner,2.0,20260923,23,0.7572708753524003,2.2801038026809692
loso_s2,inner,2.0,20260923,24,0.7654579855777599,2.2959636979632907
loso_s2,inner,2.0,20260923,25,0.7436441061673341,2.0694872405793934
loso_s2,inner,2.0,20260923,26,0.7519511006496571,1.9875179727872212
loso_s2,inner,2.0,20260923,27,0.7257257942800168,2.0422255529297724
loso_s2,inner,2.0,20260923,28,0.7288472906306938,2.1217230492168
loso_s2,inner,2.0,20260923,29,0.7219140938034764,1.9675822257995605
loso_s2,inner,2.0,20260923,30,0.7448955763269354,2.2414152489768133
loso_s2,inner,2.0,20260923,31,0.741673097566322,2.0646322502030268
loso_s2,inner,2.0,20260923,32,0.7120788825882806,1.935756848918067
loso_s2,inner,2.0,20260923,33,0.7176560008967364,2.0578245454364352
loso_s2,inner,2.0,20260923,34,0.7112025596477367,1.9181403054131403
loso_s2,inner,2.0,20260923,35,0.7176823737444701,1.9555292924245198
loso_s2,inner,2.0,20260923,36,0.7049533597849034,2.020711660385132
loso_s2,inner,2.0,20260923,37,0.6968057387404971,2.1552625232272677
loso_s2,inner,2.0,20260923,38,0.6935327240714321,2.1572940349578857
loso_s2,inner,2.0,20260923,39,0.6930085530987492,1.9825454552968342
loso_s2,inner,2.0,20260923,40,0.7075669279804936,2.1781790057818093
loso_s2,inner,3.0,20260923,1,1.3685242312925834,1.3836912380324469
loso_s2,inner,3.0,20260923,2,1.3092268572913275,1.3940918180677626
loso_s2,inner,3.0,20260923,3,1.2538558046023052,1.4048231376541986
loso_s2,inner,3.0,20260923,4,1.1404793703997578,1.3805254697799683
loso_s2,inner,3.0,20260923,5,1.0726159226011347,1.3695306380589802
loso_s2,inner,3.0,20260923,6,1.043570582513456,1.42131996817059
loso_s2,inner,3.0,20260923,7,1.0047863589392767,1.471844540701972
loso_s2,inner,3.0,20260923,8,0.9815069017586885,1.5300543639394972
loso_s2,inner,3.0,20260923,9,0.979237394200431,1.511500080426534
loso_s2,inner,3.0,20260923,10,0.9492605792151557,1.5052652756373088
loso_s2,inner,3.0,20260923,11,0.9421301406842691,1.5364982883135478
loso_s2,inner,3.0,20260923,12,0.9187672601805793,1.552307453420427
loso_s2,inner,3.0,20260923,13,0.9110749816453015,1.509856363137563
loso_s2,inner,3.0,20260923,14,0.9018329481283823,1.6023135317696466
loso_s2,inner,3.0,20260923,15,0.8931455270007804,1.5653196374575298
loso_s2,inner,3.0,20260923,16,0.886219072121161,1.5620928936534457
loso_s2,inner,3.0,20260923,17,0.871681637234158,1.614566273159451
loso_s2,inner,3.0,20260923,18,0.8793437536116,1.6127701732847426
loso_s2,inner,3.0,20260923,19,0.8703073075524083,1.59601006242964
loso_s2,inner,3.0,20260923,20,0.8503246130766692,1.7037233511606853
loso_s2,inner,3.0,20260923,21,0.8601501915189955,1.705208917458852
loso_s2,inner,3.0,20260923,22,0.848339397598196,1.7209507359398737
loso_s2,inner,3.0,20260923,23,0.8329097816237697,1.787616901927524
loso_s2,inner,3.0,20260923,24,0.8330499916164963,1.8449541462792292
loso_s2,inner,3.0,20260923,25,0.856176432636049,1.9643380178345575
loso_s2,inner,3.0,20260923,26,0.8257043836293397,1.7175753249062433
loso_s2,inner,3.0,20260923,27,0.8134146487271344,1.840274194876353
loso_s2,inner,3.0,20260923,28,0.8246946014739849,1.8923876881599426
loso_s2,inner,3.0,20260923,29,0.8216587978380697,1.9335480133692424
loso_s2,inner,3.0,20260923,30,0.8359834353129069,1.9210648669136896
loso_s2,inner,3.0,20260923,31,0.8224456740750207,1.879509237077501
loso_s2,inner,3.0,20260923,32,0.8006334128203215,1.882925225628747
loso_s2,inner,3.0,20260923,33,0.8104172084066603,1.9546073079109192
loso_s2,inner,3.0,20260923,34,0.7951149002269462,1.9236986637115479
loso_s2,inner,3.0,20260923,35,0.8068016447402813,1.9994453854031033
loso_s2,inner,3.0,20260923,36,0.7893332662405791,2.039355503188239
loso_s2,inner,3.0,20260923,37,0.7871231491918917,1.8428573343488905
loso_s2,inner,3.0,20260923,38,0.8032443589634366,1.9033038549953036
loso_s2,inner,3.0,20260923,39,0.7708189023865594,2.093611200650533
loso_s2,inner,3.0,20260923,40,0.7880538039737277,2.189284178945753
loso_s2,inner,4.0,20260923,1,1.3830470707681444,1.3639189004898071
loso_s2,inner,4.0,20260923,2,1.3418575017540544,1.3293570677439372
loso_s2,inner,4.0,20260923,3,1.3162279460165236,1.2944052947892084
loso_s2,inner,4.0,20260923,4,1.2859987594463207,1.2509665687878926
loso_s2,inner,4.0,20260923,5,1.247449309737594,1.1782390077908833
loso_s2,inner,4.0,20260923,6,1.2160983902436715,1.1129252546363406
loso_s2,inner,4.0,20260923,7,1.1940957020830225,1.0904886921246846
loso_s2,inner,4.0,20260923,8,1.1772200641808686,1.1946646769841511
loso_s2,inner,4.0,20260923,9,1.159654235398328,1.0393058194054499
loso_s2,inner,4.0,20260923,10,1.1472043659951952,1.1551240219010248
loso_s2,inner,4.0,20260923,11,1.133656112132249,1.0991082357035742
loso_s2,inner,4.0,20260923,12,1.111883255066695,1.2330707377857633
loso_s2,inner,4.0,20260923,13,1.108344085790493,1.1396605206860437
loso_s2,inner,4.0,20260923,14,1.0874528068083305,1.1906695597701602
loso_s2,inner,4.0,20260923,15,1.0861661500400968,1.2203595009115007
loso_s2,inner,4.0,20260923,16,1.0812403239585735,1.1777719424830542
loso_s2,inner,4.0,20260923,17,1.0723456486507699,1.1661000980271234
loso_s2,inner,4.0,20260923,18,1.0629788868957095,1.16141759024726
loso_s2,inner,4.0,20260923,19,1.067647549841139,1.2559253242280748
loso_s2,inner,4.0,20260923,20,1.0443605449464586,1.2013996872637007
loso_s2,inner,4.0,20260923,21,1.047948432189447,1.2149488396114774
loso_s2,inner,4.0,20260923,22,1.0399780295513295,1.1660850412315793
loso_s2,inner,4.0,20260923,23,1.0413723919126723,1.2141588926315308
loso_s2,inner,4.0,20260923,24,1.0304326094962932,1.1738328337669373
loso_s2,inner,4.0,20260923,25,1.029399965648298,1.1705934835804834
loso_s2,inner,4.0,20260923,26,1.0260044203864203,1.2301379574669733
loso_s2,inner,4.0,20260923,27,1.002454173785669,1.2128980689578586
loso_s2,inner,4.0,20260923,28,0.9961637567590784,1.1736335257689159
loso_s2,inner,4.0,20260923,29,1.0122475370212838,1.1863632367716894
loso_s2,inner,4.0,20260923,30,1.0008469842098378,1.3487362331814237
loso_s2,inner,4.0,20260923,31,0.9971290959252251,1.3548179301950667
loso_s2,inner,4.0,20260923,32,0.9911486892788498,1.2724435196982489
loso_s2,inner,4.0,20260923,33,0.9794528396041305,1.2522805233796437
loso_s2,inner,4.0,20260923,34,0.9805843366516961,1.3960887922181024
loso_s2,inner,4.0,20260923,35,0.9747591846519046,1.5136810839176178
loso_s2,inner,4.0,20260923,36,0.9753496017720964,1.195517662498686
loso_s2,inner,4.0,20260923,37,0.976139435061702,1.4155735969543457
loso_s2,inner,4.0,20260923,38,0.9580341400923552,1.1995769805378385
loso_s2,inner,4.0,20260923,39,0.957485255267885,1.317010568247901
loso_s2,inner,4.0,20260923,40,0.9422871536678739,1.5594240095880296
loso_s2,full,,20260924,1,1.3716367367241118,
loso_s2,full,,20260925,1,1.3725386410951614,
loso_s2,full,,20260926,1,1.3750671479437087,
