fold,subject,seed,stratum,true_label,predicted_label,count
loso_s2,2,20260926,all,1,1,126
loso_s2,2,20260926,all,1,2,18
loso_s2,2,20260926,all,1,3,0
loso_s2,2,20260926,all,1,4,0
loso_s2,2,20260926,all,2,1,125
loso_s2,2,20260926,all,2,2,19
loso_s2,2,20260926,all,2,3,0
loso_s2,2,20260926,all,2,4,0
loso_s2,2,20260926,all,3,1,121
loso_s2,2,20260926,all,3,2,23
loso_s2,2,20260926,all,3,3,0
loso_s2,2,20260926,all,3,4,0
loso_s2,2,20260926,all,4,1,133
loso_s2,2,20260926,all,4,2,11
loso_s2,2,20260926,all,4,3,0
loso_s2,2,20260926,all,4,4,0
loso_s2,2,20260926,unflagged,1,1,121
loso_s2,2,20260926,unflagged,1,2,17
loso_s2,2,20260926,unflagged,1,3,0
loso_s2,2,20260926,unflagged,1,4,0
loso_s2,2,20260926,unflagged,2,1,123
loso_s2,2,20260926,unflagged,2,2,17
loso_s2,2,20260926,unflagged,2,3,0
loso_s2,2,20260926,unflagged,2,4,0
loso_s2,2,20260926,unflagged,3,1,113
loso_s2,2,20260926,unflagged,3,2,22
loso_s2,2,20260926,unflagged,3,3,0
loso_s2,2,20260926,unflagged,3,4,0
loso_s2,2,20260926,unflagged,4,1,129
loso_s2,2,20260926,unflagged,4,2,11
loso_s2,2,20260926,unflagged,4,3,0
loso_s2,2,20260926,unflagged,4,4,0
loso_s2,2,20260926,flagged,1,1,5
loso_s2,2,20260926,flagged,1,2,1
loso_s2,2,20260926,flagged,1,3,0
loso_s2,2,20260926,flagged,1,4,0
loso_s2,2,20260926,flagged,2,1,2
loso_s2,2,20260926,flagged,2,2,2
loso_s2,2,20260926,flagged,2,3,0
loso_s2,2,20260926,flagged,2,4,0
loso_s2,2,20260926,flagged,3,1,8
loso_s2,2,20260926,flagged,3,2,1
loso_s2,2,20260926,flagged,3,3,0
loso_s2,2,20260926,flagged,3,4,0
loso_s2,2,20260926,flagged,4,1,4
loso_s2,2,20260926,flagged,4,2,0
loso_s2,2,20260926,flagged,4,3,0
loso_s2,2,20260926,flagged,4,4,0
