epoch,train_ce,val_ce
1,1.3723617416841012,1.3801019854015775
2,1.3119765873308535,1.3755441506703694
3,1.2560597481550995,1.360466221968333
4,1.2055005585705791,1.3357195390595331
5,1.1884556059484128,1.257217095957862
6,1.156275404824151,1.2441472212473552
7,1.1354158310978502,1.2113564842277103
8,1.1222066349453397,1.1939999759197235
9,1.1111416584915585,1.171946234173245
10,1.089400945990174,1.2299908333354526
11,1.0810801651742723,1.2206893430815802
12,1.0842878465299253,1.2145891553825803
13,1.0565297912668299,1.225123256444931
14,1.0666753153006236,1.2484849558936224
15,1.0378856592708163,1.2003051704830594
16,1.0475369073726513,1.2671595348252191
17,1.0297956886114898,1.2355924646059673
18,1.036080308534481,1.1979951361815135
19,1.0289991133742862,1.169210261768765
20,1.0089333951473236,1.220047715637419
21,1.0038821355060294,1.2126483354303572
22,0.9936657636253922,1.2102264629469976
23,0.9954577253924476,1.302262869146135
24,0.9998188471352613,1.220188382599089
25,0.9634469824808615,1.3300246397654216
26,0.9782948328389062,1.2873729533619351
27,0.9715516092600646,1.2181824743747711
28,0.9657168024116092,1.2130208909511566
29,0.9426982954696372,1.2164448036087885
30,0.9481952576725571,1.2743971579604678
31,0.9434841529086784,1.1861339410146077
32,0.9350508164476465,1.2430494626363118
33,0.9337038662698534,1.236075093348821
34,0.9324399773721341,1.1760002308421664
35,0.9417588037473185,1.2636190056800842
36,0.9170005950662825,1.1993621455298529
37,0.9097303339728603,1.383374747302797
38,0.9137209587626987,1.3405444622039795
39,0.8987442210868553,1.2855643961164687
40,0.9162554608450996,1.8394409815470378
