fold,subject,seed,stratum,true_label,predicted_label,count
loso_s9,9,20260926,all,1,1,67
loso_s9,9,20260926,all,1,2,40
loso_s9,9,20260926,all,1,3,14
loso_s9,9,20260926,all,1,4,23
loso_s9,9,20260926,all,2,1,2
loso_s9,9,20260926,all,2,2,46
loso_s9,9,20260926,all,2,3,21
loso_s9,9,20260926,all,2,4,75
loso_s9,9,20260926,all,3,1,1
loso_s9,9,20260926,all,3,2,15
loso_s9,9,20260926,all,3,3,15
loso_s9,9,20260926,all,3,4,113
loso_s9,9,20260926,all,4,1,0
loso_s9,9,20260926,all,4,2,0
loso_s9,9,20260926,all,4,3,4
loso_s9,9,20260926,all,4,4,140
loso_s9,9,20260926,unflagged,1,1,61
loso_s9,9,20260926,unflagged,1,2,30
loso_s9,9,20260926,unflagged,1,3,10
loso_s9,9,20260926,unflagged,1,4,17
loso_s9,9,20260926,unflagged,2,1,1
loso_s9,9,20260926,unflagged,2,2,40
loso_s9,9,20260926,unflagged,2,3,19
loso_s9,9,20260926,unflagged,2,4,68
loso_s9,9,20260926,unflagged,3,1,1
loso_s9,9,20260926,unflagged,3,2,13
loso_s9,9,20260926,unflagged,3,3,13
loso_s9,9,20260926,unflagged,3,4,103
loso_s9,9,20260926,unflagged,4,1,0
loso_s9,9,20260926,unflagged,4,2,0
loso_s9,9,20260926,unflagged,4,3,3
loso_s9,9,20260926,unflagged,4,4,122
loso_s9,9,20260926,flagged,1,1,6
loso_s9,9,20260926,flagged,1,2,10
loso_s9,9,20260926,flagged,1,3,4
loso_s9,9,20260926,flagged,1,4,6
loso_s9,9,20260926,flagged,2,1,1
loso_s9,9,20260926,flagged,2,2,6
loso_s9,9,20260926,flagged,2,3,2
loso_s9,9,20260926,flagged,2,4,7
loso_s9,9,20260926,flagged,3,1,0
loso_s9,9,20260926,flagged,3,2,2
loso_s9,9,20260926,flagged,3,3,2
loso_s9,9,20260926,flagged,3,4,10
loso_s9,9,20260926,flagged,4,1,0
loso_s9,9,20260926,flagged,4,2,0
loso_s9,9,20260926,flagged,4,3,1
loso_s9,9,20260926,flagged,4,4,18
