fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s5,5,20260924,EEGNet,all,4608,576,4,0.2638888888888889,0.2638888888888889,0.1466513777905185,0.13274299260912,0.2638888888888889,0.0185185185185184,FOUR_BAND_SHARED,15
loso_s5,5,20260924,EEGNet,unflagged,4608,538,4,0.2636744533088446,0.2602230483271375,0.1463869930081585,0.1310700876095119,0.2636744533088446,0.0178969480704135,FOUR_BAND_SHARED,15
loso_s5,5,20260924,EEGNet,flagged,4608,38,4,0.2692307692307692,0.3157894736842105,0.1508152173913043,0.1619047619047618,0.2692307692307692,0.0313725490196078,FOUR_BAND_SHARED,15
loso_s5,5,20260925,EEGNet,all,4608,576,4,0.2604166666666667,0.2604166666666667,0.1625188510827969,0.203763440860215,0.2604166666666667,0.0138888888888888,FOUR_BAND_SHARED,15
loso_s5,5,20260925,EEGNet,unflagged,4608,538,4,0.2641411028400739,0.258364312267658,0.1633009822575401,0.219494514106583,0.2641411028400739,0.0183963234789765,FOUR_BAND_SHARED,15
loso_s5,5,20260925,EEGNet,flagged,4608,38,4,0.215034965034965,0.2894736842105263,0.1475290697674418,0.1333333333333333,0.215034965034965,-0.0458715596330274,FOUR_BAND_SHARED,15
loso_s5,5,20260926,EEGNet,all,4608,576,4,0.25,0.25,0.1006993006993007,0.063047285464098,0.25,0.0,FOUR_BAND_SHARED,15
loso_s5,5,20260926,EEGNet,unflagged,4608,538,4,0.25,0.2472118959107806,0.0998498498498498,0.0623827392120075,0.25,4.589261128951083e-05,FOUR_BAND_SHARED,15
loso_s5,5,20260926,EEGNet,flagged,4608,38,4,0.25,0.2894736842105263,0.1122448979591836,0.0723684210526315,0.25,0.0,FOUR_BAND_SHARED,15
loso_s6,6,20260924,EEGNet,all,4608,576,4,0.3107638888888888,0.3107638888888889,0.2504741865383657,0.4595717026597414,0.3107638888888888,0.0810185185185184,FOUR_BAND_SHARED,10
loso_s6,6,20260924,EEGNet,unflagged,4608,434,4,0.3151646179375091,0.3179723502304147,0.2521651036409665,0.5201443687904886,0.3151646179375091,0.0891080684388538,FOUR_BAND_SHARED,10
loso_s6,6,20260924,EEGNet,flagged,4608,142,4,0.2990357270957163,0.2887323943661972,0.2441312889407472,0.3797507788161993,0.2990357270957163,0.0597259555497279,FOUR_BAND_SHARED,10
loso_s6,6,20260925,EEGNet,all,4608,576,4,0.2899305555555556,0.2899305555555556,0.2023881635343472,0.4040763946100074,0.2899305555555556,0.0532407407407407,FOUR_BAND_SHARED,10
loso_s6,6,20260925,EEGNet,unflagged,4608,434,4,0.2911560134774818,0.2949308755760368,0.1991239942852846,0.4395562770562771,0.2911560134774818,0.0563273194960598,FOUR_BAND_SHARED,10
loso_s6,6,20260925,EEGNet,flagged,4608,142,4,0.285921487497438,0.2746478873239437,0.2101571230908413,0.3688270416024653,0.285921487497438,0.044988573294156,FOUR_BAND_SHARED,10
loso_s6,6,20260926,EEGNet,all,4608,576,4,0.2725694444444444,0.2725694444444444,0.2261038466185258,0.2928717202809818,0.2725694444444444,0.0300925925925925,FOUR_BAND_SHARED,10
loso_s6,6,20260926,EEGNet,unflagged,4608,434,4,0.2806022254444584,0.2788018433179723,0.2300609646763493,0.3196455590151429,0.2806022254444584,0.0423613509950582,FOUR_BAND_SHARED,10
loso_s6,6,20260926,EEGNet,flagged,4608,142,4,0.2393853120516499,0.2535211267605634,0.2032929925371785,0.2276714513556618,0.2393853120516499,-0.0153119730185498,FOUR_BAND_SHARED,10
loso_s7,7,20260924,EEGNet,all,4608,576,4,0.3489583333333333,0.3489583333333333,0.3245243723967128,0.3990676160030998,0.3489583333333333,0.1319444444444444,FOUR_BAND_SHARED,6
loso_s7,7,20260924,EEGNet,unflagged,4608,548,4,0.3417298447288927,0.3430656934306569,0.3151435424611181,0.383302645066089,0.3417298447288927,0.1229037363731749,FOUR_BAND_SHARED,6
