fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s1,1,20260924,EEGNet,all,4142,576,4,0.5520833333333333,0.5520833333333334,0.5298765538446008,0.5702586522187666,0.5520833333333333,0.4027777777777778,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260924,EEGNet,unflagged,4142,554,4,0.5564376467271575,0.555956678700361,0.530922868682892,0.5718573780711901,0.5564376467271575,0.4084305290892754,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260924,EEGNet,flagged,4142,22,4,0.4779761904761904,0.4545454545454545,0.4799019607843137,0.5166666666666666,0.4779761904761904,0.2563380281690141,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260925,EEGNet,all,4142,576,4,0.5625,0.5625,0.520617532249726,0.6329743241882555,0.5625,0.4166666666666666,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260925,EEGNet,unflagged,4142,554,4,0.56627816756433,0.5667870036101083,0.5246770974477172,0.635184199060851,0.56627816756433,0.4223450289348834,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260925,EEGNet,flagged,4142,22,4,0.4845238095238095,0.4545454545454545,0.4107142857142857,0.5861111111111111,0.4845238095238095,0.2767123287671232,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260926,EEGNet,all,4142,576,4,0.5555555555555556,0.5555555555555556,0.5516469755951773,0.6083282530650952,0.5555555555555556,0.4074074074074074,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260926,EEGNet,unflagged,4142,554,4,0.558018012302766,0.5577617328519856,0.5541783585238078,0.6140144097501654,0.558018012302766,0.4107432024693823,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260926,EEGNet,flagged,4142,22,4,0.4922619047619048,0.5,0.4776785714285714,0.4958333333333333,0.4922619047619048,0.3221288515406162,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s2,2,20260924,EEGNet,all,4143,576,4,0.2760416666666666,0.2760416666666667,0.2408540835163216,0.3041131526425644,0.2760416666666666,0.0347222222222222,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260924,EEGNet,unflagged,4143,553,4,0.2755981136415919,0.2748643761301989,0.2415931488268941,0.3061408774993036,0.2755981136415919,0.0348914131522828,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260924,EEGNet,flagged,4143,23,4,0.2638888888888889,0.3043478260869565,0.1982456140350877,0.1794871794871795,0.2638888888888889,0.0341207349081364,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260925,EEGNet,all,4143,576,4,0.3020833333333333,0.3020833333333333,0.2588438549671403,0.307619996020882,0.3020833333333333,0.0694444444444444,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260925,EEGNet,unflagged,4143,553,4,0.3003220611916264,0.3001808318264014,0.256893010652188,0.30569665376777,0.3003220611916264,0.0676323872176356,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260925,EEGNet,flagged,4143,23,4,0.3194444444444444,0.3478260869565217,0.2821862348178138,0.2805555555555555,0.3194444444444444,0.0897097625329815,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260926,EEGNet,all,4143,576,4,0.2309027777777778,0.2309027777777778,0.161583395716579,0.2357454266006897,0.2309027777777778,-0.025462962962963,MU_BETA_SHARED_SOURCE_CLEAN,14
loso_s2,2,20260926,EEGNet,unflagged,4143,553,4,0.2296555095468139,0.2260397830018083,0.1577077070536865,0.2362934629149292,0.2296555095468139,-0.02596957861747,MU_BETA_SHARED_SOURCE_CLEAN,14
