epoch,train_ce,val_ce
1,1.3821671671337552,
2,1.3391472299893696,
3,1.299402728676796,
4,1.2667201674646802,
5,1.2341789172755346,
6,1.219745819767316,
7,1.2023629231585398,
8,1.1850915170378156,
9,1.1696191628774006,
10,1.1597962578137715,
11,1.1600223100847669,
12,1.1500276575485866,
13,1.1507937279012468,
14,1.1450396279493968,
15,1.1388505465454526,
16,1.1316323180993397,
17,1.1328813466760848,
18,1.1313775016201868,
19,1.1249641420112715,
20,1.123970753616757,
21,1.1199036985635757,
22,1.1189369128810034,
23,1.113955585492982,
24,1.1048524901270866,
