fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa
loso_s7,7,20260924,EEGNet,all,4608,576,4,0.2986111111111111,0.2986111111111111,0.25495722447864577,0.4114214573166718,0.2986111111111111,0.06481481481481477
loso_s7,7,20260924,EEGNet,unflagged,4608,548,4,0.29022767610517536,0.29014598540145986,0.24612045388437312,0.40057617058607686,0.29022767610517536,0.0537590497285636
loso_s7,7,20260924,EEGNet,flagged,4608,28,4,0.46825396825396826,0.4642857142857143,0.398081841432225,0.4632352941176471,0.46825396825396826,0.2869269949066213
