epoch,train_ce,val_ce
1,1.363830973704656,
2,1.2815378175841436,
3,1.2021772762139638,
4,1.1573766420284908,
5,1.113400838441319,
6,1.0919375552071466,
7,1.0796550123227968,
8,1.0663468837738037,
9,1.0572034799390368,
10,1.0482780991329088,
11,1.0392404480112925,
12,1.0244231323401134,
13,1.0152911237544484,
14,1.0176868289709091,
15,1.0067660344971552,
16,1.0072864476177428,
17,1.0050592397650082,
18,0.9886312120490603,
19,0.9844617926412158,
20,0.9833731104930242,
21,0.9808601770136092,
22,0.9662870168685913,
23,0.9752732912699381,
24,0.9738873615860939,
25,0.9680287589629492,
26,0.9668229967355728,
