fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s5,5,20260924,EEGNet,all,4608,576,4,0.2638888888888889,0.2638888888888889,0.1466513777905185,0.13274299260912006,0.2638888888888889,0.01851851851851849,FOUR_BAND_SHARED,15
loso_s5,5,20260924,EEGNet,unflagged,4608,538,4,0.26367445330884465,0.26022304832713755,0.14638699300815855,0.1310700876095119,0.26367445330884465,0.017896948070413532,FOUR_BAND_SHARED,15
loso_s5,5,20260924,EEGNet,flagged,4608,38,4,0.2692307692307692,0.3157894736842105,0.15081521739130435,0.16190476190476188,0.2692307692307692,0.03137254901960784,FOUR_BAND_SHARED,15
