subject,model,stratum,n_trials,n_classes_present,balanced_accuracy,accuracy,macro_f1,cohen_kappa,recall_class_1,recall_class_2,recall_class_3,recall_class_4
7,PSD44_LDA,all,576,4,0.3315972222222222,0.3315972222222222,0.30282522430887576,0.10879629629629628,0.3888888888888889,0.4722222222222222,0.020833333333333332,0.4444444444444444
7,PSD44_LDA,unflagged,548,4,0.3294298106421242,0.3284671532846715,0.30082111311208304,0.10516320264106072,0.38405797101449274,0.4666666666666667,0.021739130434782608,0.44525547445255476
7,PSD44_LDA,flagged,28,4,0.37103174603174605,0.39285714285714285,0.33978174603174605,0.18213058419243977,0.5,0.5555555555555556,0.0,0.42857142857142855
7,PSD44_LINEAR_SVM,all,576,4,0.3055555555555556,0.3055555555555556,0.28279514262970146,0.07407407407407407,0.3402777777777778,0.4861111111111111,0.020833333333333332,0.375
7,PSD44_LINEAR_SVM,unflagged,548,4,0.3058676257978067,0.30474452554744524,0.2826291244085174,0.07366310101113172,0.34057971014492755,0.4888888888888889,0.021739130434782608,0.3722627737226277
7,PSD44_LINEAR_SVM,flagged,28,4,0.30158730158730157,0.32142857142857145,0.28314777327935226,0.08275862068965523,0.3333333333333333,0.4444444444444444,0.0,0.42857142857142855
