epoch,train_ce,val_ce
1,1.3662517777195684,1.384545471933153
2,1.296087920665741,1.419331669807434
3,1.2409114131221064,1.4920655687650044
4,1.1674165328343709,1.5459413727124531
5,1.113466935025321,1.6541303396224976
6,1.0673361597237763,1.728851318359375
7,1.0438169726619013,1.8775569862789578
8,1.0294894907209609,1.9521442982885573
9,1.0157286789682176,1.972032540374332
10,0.997316179452119,2.0634339253107705
11,0.9725308705259252,2.130521853764852
12,0.9690539925186722,2.3003689183129206
13,0.9642192445419453,2.1805619531207614
14,0.9531956326078486,2.3560406830575733
15,0.9387579582355641,2.3969566424687705
16,0.9470729242872309,2.3850078450308905
17,0.9180598281047962,2.4784568150838218
18,0.9334462516837649,2.549586057662964
19,0.9254738942340568,2.4671768281194897
20,0.916747494980141,2.4671842522091336
21,0.9049661325083839,2.5693358646498785
22,0.9180918457331481,2.61659793721305
23,0.8961146694642527,2.5949848228030734
24,0.9027436530148542,2.7432347536087036
25,0.899675170580546,2.5722781817118325
26,0.8969184171270441,2.5800745354758368
27,0.8946566780408224,2.5720180670420327
28,0.8944454314532103,2.822047154108683
29,0.8705602994671574,3.0157154401143393
30,0.9019605175212577,2.7960783905453153
31,0.8797073618129447,2.6876301368077598
32,0.8640717875074457,2.632282270325555
33,0.8572178383668264,2.8245668676164417
34,0.860621553880197,2.6958106226391263
35,0.8649213512738546,2.823553456200494
36,0.8867744328799071,2.7643708520465426
37,0.8627978750952968,2.519048525227441
38,0.8614616592725118,2.683430380291409
39,0.8455958918288902,2.724323034286499
40,0.841124975019031,2.9685836500591702
