epoch,train_ce,val_ce
1,1.3752750621901617,
2,1.3323053303692076,
3,1.2623358103964064,
4,1.209701841076215,
5,1.1769343730476167,
6,1.1684074385298624,
7,1.1531225616733234,
8,1.144629446996583,
9,1.1217512860894203,
10,1.1290365606546402,
11,1.1034962493512366,
12,1.096648642586337,
13,1.1054918327265315,
14,1.086643624636862,
15,1.082002330157492,
16,1.0842166278097365,
17,1.0712739568617609,
18,1.0735598901907604,
19,1.0479483637544844,
20,1.0537413623597887,
21,1.057193751136462,
22,1.032967421743605,
23,1.0503832375009854,
24,1.0463437115152676,
25,1.0265549595157306,
26,1.0325658627682262,
27,1.0280166301462386,
28,1.0202523147066433,
29,1.019016066359149,
30,1.0101439348525472,
31,1.015639219019148,
32,1.0180515713161893,
33,1.007000589536296,
34,0.9987103367845217,
