epoch,train_ce,val_ce
1,1.374838482450556,1.3803942733340793
2,1.3234667402726632,1.3712347083621554
3,1.268488261434767,1.3653986586464777
4,1.1678344739807978,1.3249523838361104
5,1.0616510587709922,1.2855819794866774
6,0.9998113071476972,1.282748235596551
7,0.9627330777821718,1.2706012460920546
8,0.932460238536199,1.2998752726448908
9,0.9072441491815779,1.3063710067007277
10,0.8757765690485636,1.3623685538768768
11,0.8754936600172961,1.3472899032963648
12,0.8585773231806578,1.36782196826405
13,0.8405254207275532,1.342758470111423
14,0.8285988414729083,1.3983482486671872
15,0.8306418844947109,1.3655573593245611
16,0.8285890740376932,1.3736719091733296
17,0.8203682833247714,1.302616880999671
18,0.8114225334591336,1.3753232757250469
19,0.7980606235839702,1.3659170866012573
20,0.7967320923452024,1.4284541706244152
21,0.784776751641874,1.287693914439943
22,0.7832395180507943,1.3508650329377916
23,0.7957198862676267,1.3188975287808313
24,0.7673908957728633,1.372005628214942
25,0.7805393470658196,1.3388907114664714
26,0.7599182073716764,1.3815727829933167
27,0.751848723049517,1.3846708171897464
28,0.7462207244502174,1.4795288576020136
29,0.7524004192263992,1.380365616745419
30,0.7732182641824087,1.450702687104543
31,0.7522055815767359,1.4547602766089969
32,0.7453348614551403,1.3128456340895758
33,0.7545704113112556,1.3410415185822382
34,0.7522672867333448,1.402309712436464
35,0.7517063860540036,1.3713881505860224
36,0.7370107471942902,1.3113239539994135
37,0.7329644373169651,1.4306066234906514
38,0.7467572666980602,1.3731290698051453
39,0.7205557315437882,1.4827846454249487
40,0.7117079507421564,1.4803072876400418
