epoch,train_ce,val_ce
1,1.3685171361322757,1.3872663974761963
2,1.3129435159541942,1.396265937222375
3,1.2528584754025494,1.4147284891870286
4,1.1991486924665946,1.3899147642983332
5,1.1461833892045197,1.3398581345876057
6,1.1213340372950942,1.2760103344917297
7,1.1008636984560225,1.2618772122595046
8,1.0884647634294298,1.256788690884908
9,1.0568184278629444,1.2399779823091295
10,1.0371418606351923,1.258298055993186
11,1.0178987648752,1.2428084280755785
12,1.0250304672453139,1.2306410438484616
13,1.0104179349210527,1.2714064088132646
14,0.9868439634641012,1.2550643252001867
15,0.9871086356816469,1.2651901642481487
16,0.9844175080458323,1.5585726499557495
17,0.9665550203235062,1.2900369531578488
18,0.9605963936558476,1.3415577047401004
19,0.9539388517538706,1.3461884260177612
20,0.9270474855546598,1.3679151203897264
21,0.9201185979225017,1.2655860483646393
22,0.9283453049483122,1.3275689714484744
23,0.9271194923807073,1.3355816006660461
24,0.9257906090330195,1.4133491880363889
25,0.9015488348625325,1.4177027841409047
26,0.8859082217569705,1.3397376835346222
27,0.8880234482111754,1.4110676878028445
28,0.8895796725043544,1.3687975770897336
29,0.8841347473639029,1.4852438105477228
30,0.8752345420696117,1.4474323789278667
31,0.8531078828705682,1.4873545103602939
32,0.8812478438571647,1.346347411473592
33,0.8509530943852884,1.6162669195069208
34,0.8414634631739722,1.3916604684458838
35,0.8391342692905002,1.5029514928658803
36,0.8375203311443329,1.3067679504553478
37,0.8398192304152029,1.4714449908998277
38,0.8339646778724812,1.4931661287943523
39,0.825273699230618,1.3471998108757868
40,0.8034860348259961,1.3690760797924466
