fold,stage,inner_fold,seed,epoch,train_ce,val_ce
loso_s5,inner,1.0,20260923,1,1.3769011740331296,1.3906347420480516
loso_s5,inner,1.0,20260923,2,1.3183660087762055,1.4213633404837713
loso_s5,inner,1.0,20260923,3,1.2705898461518463,1.5186920298470392
loso_s5,inner,1.0,20260923,4,1.1983570765565943,1.6009455588128831
loso_s5,inner,1.0,20260923,5,1.1232963535520766,1.7073296970791287
loso_s5,inner,1.0,20260923,6,1.0645129316382937,1.6442225178082783
loso_s5,inner,1.0,20260923,7,1.0346708341881081,1.679518825478024
loso_s5,inner,1.0,20260923,8,0.9983105438726919,1.5537374483214483
loso_s5,inner,1.0,20260923,9,0.9780765231008883,1.5116459528605144
loso_s5,inner,1.0,20260923,10,0.9620588079646781,1.4116137756241693
loso_s5,inner,1.0,20260923,11,0.9588974747392867,1.514817436536153
loso_s5,inner,1.0,20260923,12,0.9380727277861701,1.2509226732783847
loso_s5,inner,1.0,20260923,13,0.9195812874370151,1.23081170519193
loso_s5,inner,1.0,20260923,14,0.9165175479871256,1.4424347281455994
loso_s5,inner,1.0,20260923,15,0.9168219455966243,1.4756419724888272
loso_s5,inner,1.0,20260923,16,0.9058684485929983,1.280858079592387
loso_s5,inner,1.0,20260923,17,0.8950064116054111,1.314032604297002
loso_s5,inner,1.0,20260923,18,0.8885742061667972,1.4585711260636647
loso_s5,inner,1.0,20260923,19,0.8838960738093765,1.2306060658560858
loso_s5,inner,1.0,20260923,20,0.8745744857523177,1.6809541781743367
loso_s5,inner,1.0,20260923,21,0.8744376930925581,1.29665611187617
loso_s5,inner,1.0,20260923,22,0.8693902989228567,1.470528198613061
loso_s5,inner,1.0,20260923,23,0.8623705550476357,1.4929975006315443
loso_s5,inner,1.0,20260923,24,0.8639327022764418,1.456310013930003
loso_s5,inner,1.0,20260923,25,0.8620420572934328,1.622817834218343
loso_s5,inner,1.0,20260923,26,0.8570193703527804,1.4949573907587264
loso_s5,inner,1.0,20260923,27,0.8401090469625261,1.7684864103794098
loso_s5,inner,1.0,20260923,28,0.8352457527761106,1.527188652091556
loso_s5,inner,1.0,20260923,29,0.8310766043486418,1.4296952651606665
loso_s5,inner,1.0,20260923,30,0.8549839810088828,1.5662431452009413
loso_s5,inner,1.0,20260923,31,0.8473842243353525,1.6824983027246263
loso_s5,inner,1.0,20260923,32,0.8234424270965435,1.4840191337797377
loso_s5,inner,1.0,20260923,33,0.8301214940018125,1.3775844673315685
loso_s5,inner,1.0,20260923,34,0.8319317875085054,1.758194476366043
loso_s5,inner,1.0,20260923,35,0.8186944347840769,1.4642985959847767
loso_s5,inner,1.0,20260923,36,0.8186612338931473,1.4500383204884
loso_s5,inner,1.0,20260923,37,0.8020455241203308,1.531241022878223
loso_s5,inner,1.0,20260923,38,0.8309636701036383,1.5824865765041776
loso_s5,inner,1.0,20260923,39,0.7956655687756009,1.555850327014923
loso_s5,inner,1.0,20260923,40,0.8175551328394148,1.4535076055261824
loso_s5,inner,2.0,20260923,1,1.3840467510399994,1.3862255546781752
loso_s5,inner,2.0,20260923,2,1.33534096788477,1.3994429508845012
loso_s5,inner,2.0,20260923,3,1.304115081274951,1.421853204568227
loso_s5,inner,2.0,20260923,4,1.250451882680257,1.4266017874081929
loso_s5,inner,2.0,20260923,5,1.1854892991207264,1.422803905275133
loso_s5,inner,2.0,20260923,6,1.1481967469056447,1.360440406534407
loso_s5,inner,2.0,20260923,7,1.1147756929750796,1.2322798636224535
loso_s5,inner,2.0,20260923,8,1.0811495162822582,1.323454909854465
loso_s5,inner,2.0,20260923,9,1.067219983648371,1.188511504067315
loso_s5,inner,2.0,20260923,10,1.03009389396067,1.1483653916252985
loso_s5,inner,2.0,20260923,11,1.0223258678559903,1.139408227470186
loso_s5,inner,2.0,20260923,12,0.9995240083447209,1.082108222775989
loso_s5,inner,2.0,20260923,13,0.9853048699873465,1.0481572250525157
loso_s5,inner,2.0,20260923,14,0.973510068875772,1.0499199595716264
loso_s5,inner,2.0,20260923,15,0.9602693175828015,1.05231597688463
loso_s5,inner,2.0,20260923,16,0.9640245481773659,1.0315076377656724
loso_s5,inner,2.0,20260923,17,0.960360237845668,1.0067231920030382
loso_s5,inner,2.0,20260923,18,0.9438218805525038,1.0077959100405376
loso_s5,inner,2.0,20260923,19,0.9489470168396279,1.0487785670492384
loso_s5,inner,2.0,20260923,20,0.9362822936640846,1.058516714307997
loso_s5,inner,2.0,20260923,21,0.921767411408601,1.032953484190835
loso_s5,inner,2.0,20260923,22,0.9236954560986271,1.1471119026343028
loso_s5,inner,2.0,20260923,23,0.9211194305508225,1.0445675320095487
loso_s5,inner,2.0,20260923,24,0.9170051537178181,1.0206796659363642
loso_s5,inner,2.0,20260923,25,0.9171317087279426,1.0354774528079562
loso_s5,inner,2.0,20260923,26,0.9057840704917908,1.0450637605455186
loso_s5,inner,2.0,20260923,27,0.8952453180595681,1.0475685033533308
loso_s5,inner,2.0,20260923,28,0.8937858806716071,1.0044778916570876
loso_s5,inner,2.0,20260923,29,0.8861758134983204,1.030477523803711
loso_s5,inner,2.0,20260923,30,0.9095644078872822,1.0004361901018355
loso_s5,inner,2.0,20260923,31,0.8853643459302408,1.072011325094435
loso_s5,inner,2.0,20260923,32,0.8896080189281039,1.045692718691296
loso_s5,inner,2.0,20260923,33,0.8791373327926353,1.0073890189329784
loso_s5,inner,2.0,20260923,34,0.8768809857191863,1.057817240556081
loso_s5,inner,2.0,20260923,35,0.8748783115987424,1.0385133855872684
loso_s5,inner,2.0,20260923,36,0.8778416834495686,0.9796929922368791
loso_s5,inner,2.0,20260923,37,0.8675085615228724,1.007411966721217
loso_s5,inner,2.0,20260923,38,0.8641198730027234,1.0204169982009463
loso_s5,inner,2.0,20260923,39,0.8680040483121518,1.0514891578091516
loso_s5,inner,2.0,20260923,40,0.8677018384138743,1.0096553100479975
loso_s5,inner,3.0,20260923,1,1.3692195702482153,1.3898876905441284
loso_s5,inner,3.0,20260923,2,1.300219668282403,1.4221458501285977
