fold,subject,seed,stratum,true_label,predicted_label,count,condition
loso_s1,1,20260926,all,1,1,125,BETA_13_30
loso_s1,1,20260926,all,1,2,19,BETA_13_30
loso_s1,1,20260926,all,1,3,0,BETA_13_30
loso_s1,1,20260926,all,1,4,0,BETA_13_30
loso_s1,1,20260926,all,2,1,93,BETA_13_30
loso_s1,1,20260926,all,2,2,51,BETA_13_30
loso_s1,1,20260926,all,2,3,0,BETA_13_30
loso_s1,1,20260926,all,2,4,0,BETA_13_30
loso_s1,1,20260926,all,3,1,86,BETA_13_30
loso_s1,1,20260926,all,3,2,58,BETA_13_30
loso_s1,1,20260926,all,3,3,0,BETA_13_30
loso_s1,1,20260926,all,3,4,0,BETA_13_30
loso_s1,1,20260926,all,4,1,90,BETA_13_30
loso_s1,1,20260926,all,4,2,54,BETA_13_30
loso_s1,1,20260926,all,4,3,0,BETA_13_30
loso_s1,1,20260926,all,4,4,0,BETA_13_30
loso_s1,1,20260926,unflagged,1,1,122,BETA_13_30
loso_s1,1,20260926,unflagged,1,2,18,BETA_13_30
loso_s1,1,20260926,unflagged,1,3,0,BETA_13_30
loso_s1,1,20260926,unflagged,1,4,0,BETA_13_30
loso_s1,1,20260926,unflagged,2,1,89,BETA_13_30
loso_s1,1,20260926,unflagged,2,2,50,BETA_13_30
loso_s1,1,20260926,unflagged,2,3,0,BETA_13_30
loso_s1,1,20260926,unflagged,2,4,0,BETA_13_30
loso_s1,1,20260926,unflagged,3,1,83,BETA_13_30
loso_s1,1,20260926,unflagged,3,2,54,BETA_13_30
loso_s1,1,20260926,unflagged,3,3,0,BETA_13_30
loso_s1,1,20260926,unflagged,3,4,0,BETA_13_30
loso_s1,1,20260926,unflagged,4,1,85,BETA_13_30
loso_s1,1,20260926,unflagged,4,2,53,BETA_13_30
loso_s1,1,20260926,unflagged,4,3,0,BETA_13_30
loso_s1,1,20260926,unflagged,4,4,0,BETA_13_30
loso_s1,1,20260926,flagged,1,1,3,BETA_13_30
loso_s1,1,20260926,flagged,1,2,1,BETA_13_30
loso_s1,1,20260926,flagged,1,3,0,BETA_13_30
loso_s1,1,20260926,flagged,1,4,0,BETA_13_30
loso_s1,1,20260926,flagged,2,1,4,BETA_13_30
loso_s1,1,20260926,flagged,2,2,1,BETA_13_30
loso_s1,1,20260926,flagged,2,3,0,BETA_13_30
loso_s1,1,20260926,flagged,2,4,0,BETA_13_30
loso_s1,1,20260926,flagged,3,1,3,BETA_13_30
loso_s1,1,20260926,flagged,3,2,4,BETA_13_30
loso_s1,1,20260926,flagged,3,3,0,BETA_13_30
loso_s1,1,20260926,flagged,3,4,0,BETA_13_30
loso_s1,1,20260926,flagged,4,1,5,BETA_13_30
loso_s1,1,20260926,flagged,4,2,1,BETA_13_30
loso_s1,1,20260926,flagged,4,3,0,BETA_13_30
loso_s1,1,20260926,flagged,4,4,0,BETA_13_30
