epoch,train_ce,val_ce
1,1.3905272837038394,1.38559803697798
2,1.3626997824068423,1.3815888232654996
3,1.353291716840532,1.3776340815756056
4,1.340622416249028,1.366725160015954
5,1.3120814672222845,1.3426001403066847
6,1.2853234101224829,1.3059318794144525
7,1.2779159899111148,1.284462763203515
8,1.256553605750755,1.277491980128818
9,1.2442061812789351,1.2865069839689467
10,1.2466783148271066,1.2941248151991103
11,1.2392548587587144,1.2880730496512518
12,1.2246994685243677,1.2777999374601576
13,1.2130665447976854,1.2889747089809842
14,1.2151506432780512,1.285654173956977
15,1.1951821093206052,1.2643762826919556
16,1.2062507978192083,1.2860764066378276
17,1.197210567968863,1.2765639159414504
18,1.1980592917512964,1.2599886722034879
19,1.189697387041869,1.2632778353161283
20,1.1862425892441362,1.288685593340132
21,1.1922585324004844,1.2930534415774875
22,1.1820623455224213,1.3194057544072468
23,1.1799386872185602,1.274308568901486
24,1.1903163547869082,1.2851004865434434
25,1.1763187293653135,1.2688446309831407
26,1.1811489595307245,1.3098736471600003
27,1.1672100204008597,1.3010911809073553
28,1.1683976804768597,1.2900034652815924
29,1.1640180338312078,1.2852078080177307
30,1.1589627530839708,1.2896960112783644
31,1.1622238821453519,1.3227513631184895
32,1.1603585459567882,1.3029556075731914
33,1.1634609191505998,1.3107928501235113
34,1.1444285677538977,1.3181614875793457
35,1.15750159268026,1.3087791800498962
36,1.1564100859341797,1.3577097720570035
37,1.1433446926099282,1.3340082301033869
38,1.1474773331924721,1.3169303602642484
39,1.1509052139741403,1.3354709876908197
40,1.137720454622198,1.3006437751981947
