epoch,train_ce,val_ce
1,1.3762427427544848,1.3850898610221014
2,1.3442690644855964,1.386787282096015
3,1.3166895984272697,1.3880026075575087
4,1.268877844941984,1.3813173903359308
5,1.2015191262596465,1.3609309328926935
6,1.1699837958898813,1.3368583851390414
7,1.1365491273915072,1.3076563212606642
8,1.1122480861779036,1.314972460269928
9,1.1051115576405315,1.2903692457411025
10,1.0816936735565226,1.2777132391929626
11,1.0896671024186002,1.3065581851535373
12,1.0605353055936446,1.2593975928094652
13,1.0527422903246262,1.2332616845766704
14,1.047388151219544,1.2321484519375696
15,1.0331916755465247,1.2567671471171908
16,1.0264736030419563,1.3392331666416593
17,1.014420488361301,1.2630623910162184
18,1.0098234404096147,1.2856441934903462
19,1.0017503915221302,1.3354232708613079
20,1.0060578889151741,1.3484065996276007
21,1.0047098709342517,1.344568755891588
22,0.9850697037583499,1.3289414246877034
23,0.985036631986176,1.3029022713502247
24,0.9886949488933511,1.3416014744175806
25,0.9797288258452989,1.378294911649492
26,0.9708761393202032,1.359761397043864
27,0.9605741794768401,1.4123764567905002
28,0.9775452868999499,1.3207162784205542
29,0.959463479248067,1.2770212756262884
30,0.9638865265655268,1.3860708408885531
31,0.959784781001386,1.3903831011719174
32,0.9528241307423918,1.482320699426863
33,0.9484449844961486,1.4369154042667813
34,0.9434537731810612,1.3912077877256606
35,0.9399545523420573,1.371911068757375
36,0.9354691354757223,1.4123056133588154
37,0.936056316094577,1.371138162083096
38,0.9311996321105206,1.3136922187275357
39,0.9218604098552947,1.3144625822703044
40,0.9199868473502577,1.4970990088250902
