fold,subject,seed,stratum,true_label,predicted_label,count
loso_s4,4,20260926,all,1,1,2
loso_s4,4,20260926,all,1,2,64
loso_s4,4,20260926,all,1,3,64
loso_s4,4,20260926,all,1,4,14
loso_s4,4,20260926,all,2,1,0
loso_s4,4,20260926,all,2,2,98
loso_s4,4,20260926,all,2,3,42
loso_s4,4,20260926,all,2,4,4
loso_s4,4,20260926,all,3,1,3
loso_s4,4,20260926,all,3,2,17
loso_s4,4,20260926,all,3,3,84
loso_s4,4,20260926,all,3,4,40
loso_s4,4,20260926,all,4,1,1
loso_s4,4,20260926,all,4,2,32
loso_s4,4,20260926,all,4,3,71
loso_s4,4,20260926,all,4,4,40
loso_s4,4,20260926,unflagged,1,1,2
loso_s4,4,20260926,unflagged,1,2,55
loso_s4,4,20260926,unflagged,1,3,50
loso_s4,4,20260926,unflagged,1,4,14
loso_s4,4,20260926,unflagged,2,1,0
loso_s4,4,20260926,unflagged,2,2,84
loso_s4,4,20260926,unflagged,2,3,36
loso_s4,4,20260926,unflagged,2,4,4
loso_s4,4,20260926,unflagged,3,1,2
loso_s4,4,20260926,unflagged,3,2,17
loso_s4,4,20260926,unflagged,3,3,72
loso_s4,4,20260926,unflagged,3,4,35
loso_s4,4,20260926,unflagged,4,1,1
loso_s4,4,20260926,unflagged,4,2,28
loso_s4,4,20260926,unflagged,4,3,54
loso_s4,4,20260926,unflagged,4,4,36
loso_s4,4,20260926,flagged,1,1,0
loso_s4,4,20260926,flagged,1,2,9
loso_s4,4,20260926,flagged,1,3,14
loso_s4,4,20260926,flagged,1,4,0
loso_s4,4,20260926,flagged,2,1,0
loso_s4,4,20260926,flagged,2,2,14
loso_s4,4,20260926,flagged,2,3,6
loso_s4,4,20260926,flagged,2,4,0
loso_s4,4,20260926,flagged,3,1,1
loso_s4,4,20260926,flagged,3,2,0
loso_s4,4,20260926,flagged,3,3,12
loso_s4,4,20260926,flagged,3,4,5
loso_s4,4,20260926,flagged,4,1,0
loso_s4,4,20260926,flagged,4,2,4
loso_s4,4,20260926,flagged,4,3,17
loso_s4,4,20260926,flagged,4,4,4
