fold,subject,seed,model,stratum,n_train,n_test,n_classes_present,balanced_accuracy,accuracy,macro_f1,macro_precision,macro_recall,cohen_kappa,condition,selected_epochs
loso_s1,1,20260926,EEGNet,all,4142,576,4,0.5555555555555556,0.5555555555555556,0.5516469755951773,0.6083282530650952,0.5555555555555556,0.40740740740740744,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260926,EEGNet,unflagged,4142,554,4,0.558018012302766,0.5577617328519856,0.5541783585238078,0.6140144097501654,0.558018012302766,0.41074320246938234,MU_BETA_SHARED_SOURCE_CLEAN,12
loso_s1,1,20260926,EEGNet,flagged,4142,22,4,0.4922619047619048,0.5,0.4776785714285714,0.49583333333333335,0.4922619047619048,0.3221288515406162,MU_BETA_SHARED_SOURCE_CLEAN,12
