epoch,train_ce,val_ce
1,1.3694349262449477,
2,1.3253871351480484,
3,1.2663626952303781,
4,1.1973549177249272,
5,1.1490909258524578,
6,1.1267657056450844,
7,1.1041012961003516,
8,1.0808322545554903,
9,1.0783368945121765,
10,1.0643816068768501,
11,1.069237384531233,
12,1.0688971057534218,
13,1.0440019187000062,
14,1.042302584482564,
15,1.0575983019338713,
16,1.051580473780632,
17,1.0294166886144214,
18,1.0395731627941132,
19,1.0317815906471677,
20,1.0247083952029545,
21,1.0223333247833781,
22,1.0127665797869365,
23,1.0145603608753946,
24,1.0108315406574144,
25,1.0193573104010687,
26,1.0068304447664156,
27,1.0021016812986798,
