epoch,train_ce,val_ce
1,1.3674951957331762,
2,1.3261433823241129,
3,1.2563960817125108,
4,1.170278976360957,
5,1.1123960556255446,
6,1.0824605797727902,
7,1.078592177066538,
8,1.0581895891163084,
9,1.052671902709537,
